time,size_sent,size_rcv 
0,3.6296875,126.8328125 
10,20.84453125,323.659375 
20,61.44921875,795.97578125 
30,122.25625,1403.82890625 
40,220.10390625,2305.37578125 
50,314.57109375,3148.19453125 
60,402.34765625,4071.1234375 
70,483.92890625,4849.63671875 
80,597.03828125,6094.1953125 
90,746.33515625,7562.18046875 
100,953.81953125,9567.99140625 
110,1193.01796875,11768.8546875 
120,1401.79375,13717.13046875 
130,1615.2953125,15801.11640625 
140,1838.06875,17861.44765625 
150,2099.065625,20358.334375 
160,2380.63984375,23001.0171875 
170,2682.1984375,25690.65625 
180,2974.1890625,28550.128125 
190,3295.7625,31685.54609375 
200,3649.16875,35013.5 
210,4065.72578125,38961.76328125 
220,4509.99921875,43201.24921875 
230,4950.64765625,47372.8203125 
240,5445.60859375,52094.928125 
250,5971.81171875,57142.0640625 
260,6565.1140625,63077.63203125 
270,7283.00703125,69783.60078125 
280,8117.9390625,77675.7421875 
290,8982.17734375,85663.78828125 
300,9835.37109375,93778.4109375 
310,10728.4859375,102035.290625 
320,11655.53125,110540.871875 
330,12660.29765625,120743.81640625 
340,13728.7921875,130828.54765625 
350,14891.36328125,141236.03125 
360,16029.5171875,151707.48359375 
370,17207.43125,162580.5625 
380,18406.42734375,172286.5578125 
390,19818.1546875,182909.7828125 
400,21418.11328125,192785.03515625 
410,23334.4328125,203708.96875 
420,25464.36015625,215124.1453125 
430,27648.7984375,227119.78828125 
440,29875.13828125,238329.1453125 
450,32132.4515625,249937.71484375 
460,34402.42734375,262332.6625 
470,36748.1796875,275314.25 
480,39056.08515625,288476.8296875 
490,41545.271875,303353.5328125 
500,44213.1046875,317315.05546875 
510,47020.0609375,332939.16328125 
520,49854.284375,349067.43984375 
530,52726.0015625,365344.54296875 
540,55708.1421875,381271.36796875 
550,58682.9328125,396768.02265625 
560,61740.25859375,411760.69140625 
570,65104.9484375,428708.93046875 
580,68881.2796875,447164.94765625 
590,72779.16171875,465277.05546875 
600,76751.653125,483275.49140625 
610,80759.65859375,502267.8234375 
620,84751.96328125,519534.18671875 
630,88519.478125,537121.95625 
640,92606.49296875,555478.096875 
650,96823.05078125,573999.234375 
660,101105.42109375,590905.08828125 
670,105429.6578125,607920.521875 
680,109792.16640625,623384.30703125 
690,114119.15703125,638975.72890625 
700,118311.62734375,654258.95859375 
710,122518.98828125,673421.42109375 
720,126813.29609375,690067.3890625 
730,130992.8875,706951.5140625 
740,134536.0609375,726302.18125 
750,137470.83359375,748203.92265625 
760,139867.1046875,766574.33984375 
770,141380.64140625,777712.15234375 
780,141851.80859375,780583.96328125 
790,141934.81796875,781042.35 
