time,load@tsung_controller@ip-172-31-17-128 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.16015625 
50,0.16015625 
60,0.26953125 
70,0.26953125 
80,0.26953125 
90,0.26953125 
100,0.26953125 
110,0.26953125 
120,0.26953125 
130,0.26953125 
140,0.26953125 
150,0.26953125 
160,0.26953125 
170,0.28125 
180,0.28125 
190,0.28125 
200,0.28125 
210,0.28125 
220,0.28125 
230,0.28125 
240,0.28125 
250,0.28125 
260,0.28125 
270,0.28125 
280,0.28125 
290,0.28125 
300,0.30078125 
310,0.3984375 
320,0.48046875 
330,0.55859375 
340,0.55859375 
350,0.55859375 
360,0.55859375 
370,0.55859375 
380,0.609375 
390,0.609375 
400,0.609375 
410,0.66015625 
420,0.7109375 
430,0.98828125 
440,1.140625 
450,1.19921875 
460,1.19921875 
470,1.390625 
480,1.48046875 
490,1.48046875 
500,1.48046875 
510,1.48046875 
520,1.48046875 
530,1.48046875 
540,1.48046875 
550,1.48046875 
560,1.48046875 
570,1.48046875 
580,1.48046875 
590,1.48046875 
600,1.48046875 
610,1.48046875 
620,1.48046875 
630,1.48046875 
640,1.48046875 
650,1.48046875 
660,1.48046875 
670,1.48046875 
680,1.48046875 
690,1.48046875 
700,1.48046875 
710,1.48046875 
720,1.48046875 
730,1.48046875 
740,1.48046875 
750,1.51171875 
760,1.51171875 
770,1.51171875 
780,1.51171875 
790,1.51171875 
