time,load@tsung_controller@ip-172-31-17-128 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.16015625 
50,0.12890625 
60,0.26953125 
70,0.23046875 
80,0.19921875 
90,0.16015625 
100,0.2109375 
110,0.1796875 
120,0.1484375 
130,0.12890625 
140,0.109375 
150,0.171875 
160,0.140625 
170,0.28125 
180,0.23046875 
190,0.19921875 
200,0.171875 
210,0.140625 
220,0.26953125 
230,0.21875 
240,0.19140625 
250,0.16015625 
260,0.12890625 
270,0.109375 
280,0.1015625 
290,0.078125 
300,0.30078125 
310,0.3984375 
320,0.48046875 
330,0.55859375 
340,0.46875 
350,0.55859375 
360,0.55078125 
370,0.5390625 
380,0.609375 
390,0.51953125 
400,0.51171875 
410,0.66015625 
420,0.7109375 
430,0.98828125 
440,1.140625 
450,1.19921875 
460,1.1796875 
470,1.390625 
480,1.48046875 
490,1.41015625 
500,1.4296875 
510,1.44140625 
520,1.44921875 
530,1.23046875 
540,1.33984375 
550,1.37109375 
560,1.46875 
570,1.390625 
580,1.328125 
590,1.28125 
600,1.30859375 
610,1.26171875 
620,1.21875 
630,1.19140625 
640,1.23046875 
650,1.19921875 
660,1.23828125 
670,1.28125 
680,1.21875 
690,1.26171875 
700,1.37109375 
710,1.4609375 
720,1.46875 
730,1.390625 
740,1.328125 
750,1.51171875 
760,1.51171875 
770,1.51171875 
780,1.4296875 
790,1.2109375 
