time,session 
40,40699.027 
50,37375.891 
60,37375.891 
70,37375.891 
80,37375.891 
90,37375.891 
100,37212.651 
110,37212.651 
120,37212.651 
130,37212.651 
140,37212.651 
150,37212.651 
160,36147.625 
170,35888.213 
180,35888.213 
190,35888.213 
200,35888.213 
210,35888.213 
220,35489.148 
230,35489.148 
240,35489.148 
250,35489.148 
260,35489.148 
270,33514.446 
280,33514.446 
290,33514.446 
300,33514.446 
310,33514.446 
320,33514.446 
330,33514.446 
340,33514.446 
350,33514.446 
360,33514.446 
370,33514.446 
380,33514.446 
390,33514.446 
400,33514.446 
410,33514.446 
420,33514.446 
430,33514.446 
440,33514.446 
450,33514.446 
460,33514.446 
470,33514.446 
480,33514.446 
490,33514.446 
500,33514.446 
510,33514.446 
520,33514.446 
530,33514.446 
540,33514.446 
550,33514.446 
560,33514.446 
570,33514.446 
580,33514.446 
590,33514.446 
600,33514.446 
610,33514.446 
620,33514.446 
630,33514.446 
640,33514.446 
650,33514.446 
660,33514.446 
670,33514.446 
680,33514.446 
690,33514.446 
700,33514.446 
710,33514.446 
720,33514.446 
730,33514.446 
740,33514.446 
750,33514.446 
760,33514.446 
770,33514.446 
780,33514.446 
790,33514.446 
