time,page 
0,18.061 
10,966.677 
20,966.677 
30,966.677 
40,966.677 
50,966.677 
60,966.677 
70,966.677 
80,966.677 
90,966.677 
100,966.677 
110,966.677 
120,966.677 
130,966.677 
140,966.677 
150,966.677 
160,966.677 
170,966.677 
180,966.677 
190,966.677 
200,966.677 
210,966.677 
220,966.677 
230,966.677 
240,966.677 
250,966.677 
260,1797.7 
270,1797.7 
280,1797.7 
290,1797.7 
300,1797.7 
310,1797.7 
320,2030.601 
330,2245.51 
340,3047.651 
350,3849.038 
360,5064.218 
370,5064.218 
380,5626.163 
390,5626.163 
400,5626.163 
410,5626.163 
420,5626.163 
430,5626.163 
440,5626.163 
450,5626.163 
460,5626.163 
470,5626.163 
480,5626.163 
490,5626.163 
500,5626.163 
510,5626.163 
520,5626.163 
530,5626.163 
540,5626.163 
550,5626.163 
560,5626.163 
570,5626.163 
580,5626.163 
590,5626.163 
600,5626.163 
610,5626.163 
620,5626.163 
630,5626.163 
640,5626.163 
650,5626.163 
660,5626.163 
670,5626.163 
680,5626.163 
690,5626.163 
700,5626.163 
710,5626.163 
720,5762.285 
730,5810.369 
740,5810.369 
750,5810.369 
760,5810.369 
770,5810.369 
780,5810.369 
790,5810.369 
