time,connect,request 
0,1,1.4 
10,0.8,3.4 
20,3.3,8.8 
30,4.3,12.9 
40,7.1,20.3 
50,7.7,19.9 
60,8,18.8 
70,5.7,17.1 
80,8.6,23.6 
90,11.9,32.3 
100,15.6,43.4 
110,17.9,49.6 
120,18.1,44.8 
130,15.1,43.4 
140,17.1,46.4 
150,19.6,54.5 
160,21.5,58.6 
170,22.7,62.4 
180,22.8,61.6 
190,25.5,67.5 
200,26.2,73.2 
210,32.8,87.2 
220,34.2,93.1 
230,32.9,91.9 
240,38.4,102.8 
250,41.4,111 
260,46.5,122.8 
270,51.3,149 
280,63.1,175.2 
290,68.2,180.5 
300,66.8,178.5 
310,67.7,183.3 
320,72,187.9 
330,74.3,213.1 
340,82.7,219.1 
350,88.9,232.9 
360,91.8,235 
370,91.8,241.7 
380,98.4,253.1 
390,125.3,308.9 
400,153.8,357 
410,193.1,434.2 
420,224.4,488 
430,237.8,504 
440,235.9,513.2 
450,248,523.2 
460,245.8,523 
470,251.9,538.3 
480,256.2,537.5 
490,277.3,578.7 
500,300.8,627.4 
510,326.7,661.1 
520,327.1,664.7 
530,340.8,677 
540,350.3,703.2 
550,347.4,704.8 
560,364.3,730.6 
570,406.8,808.6 
580,460.4,907.6 
590,478.9,937.3 
600,495.1,961.4 
610,497.3,965.9 
620,490.2,959.8 
630,469.6,914.1 
640,505.1,991.1 
650,523.5,1020 
660,538.5,1042 
670,546.5,1058.4 
680,543.1,1060.4 
690,542.1,1062.6 
700,527.2,1034.6 
710,517.7,1006.1 
720,497.1,1015.7 
730,479.5,974.5 
740,394.8,812.7 
750,301.8,671.3 
760,214.4,519.8 
770,114.3,303.3 
780,27.4,84.7 
790,4.3,14.4 
