time,page 
0,1.4 
10,2.2 
20,5.8 
30,8.3 
40,13.1 
50,12.8 
60,13.2 
70,12.4 
80,15.6 
90,21.4 
100,27.6 
110,32.5 
120,30.6 
130,29.4 
140,31.2 
150,35.2 
160,39.3 
170,41.4 
180,41 
190,46 
200,48.8 
210,57.9 
220,61 
230,61.2 
240,69.7 
250,74 
260,82.3 
270,97.8 
280,114.2 
290,119.1 
300,121.7 
310,124.4 
320,125.1 
330,140.2 
340,145.4 
350,151.5 
360,157.5 
370,161.6 
380,170 
390,204.8 
400,234.6 
410,283.1 
420,321.8 
430,336.1 
440,341.7 
450,349.6 
460,350.2 
470,360 
480,359 
490,386.1 
500,414.9 
510,440.6 
520,440.1 
530,450 
540,474.3 
550,473.3 
560,488 
570,536.7 
580,598.1 
590,621.8 
600,638.4 
610,648.2 
620,643.1 
630,607.6 
640,659.4 
650,679.8 
660,689.9 
670,705.7 
680,708.9 
690,710 
700,691 
710,669.4 
720,664.5 
730,634.4 
740,528.9 
750,448.6 
760,367.7 
770,228.9 
780,70.2 
790,11.8 
