time,connect,request 
0,13.298,20.751 
10,13.298,90.868 
20,13.298,93.821 
30,13.298,133.006 
40,13.298,146.758 
50,22.288,146.758 
60,22.288,703.586 
70,22.288,703.586 
80,22.288,703.586 
90,22.288,703.586 
100,22.288,703.586 
110,22.288,703.586 
120,22.288,703.586 
130,22.288,703.586 
140,22.288,703.586 
150,22.288,703.586 
160,22.288,703.586 
170,22.288,703.586 
180,22.288,703.586 
190,22.288,703.586 
200,22.288,703.586 
210,22.288,955.084 
220,22.288,955.084 
230,22.288,955.084 
240,22.288,955.084 
250,22.288,3293.916 
260,22.288,3293.916 
270,22.288,3293.916 
280,22.288,3293.916 
290,22.288,3293.916 
300,22.288,3293.916 
310,22.288,3293.916 
320,22.288,4015.053 
330,22.288,4015.053 
340,43.164,4015.053 
350,43.164,4015.053 
360,59.788,4015.053 
370,59.788,4015.053 
380,59.788,4015.053 
390,59.788,5980.896 
400,59.788,5980.896 
410,59.788,5980.896 
420,59.788,5980.896 
430,59.788,5980.896 
440,59.788,5980.896 
450,59.788,5980.896 
460,59.788,5980.896 
470,59.788,5980.896 
480,59.788,5980.896 
490,59.788,5980.896 
500,59.788,5980.896 
510,59.788,5980.896 
520,59.788,5980.896 
530,59.788,5980.896 
540,59.788,5980.896 
550,59.788,8941.077 
560,59.788,8941.077 
570,316.626,8941.077 
580,316.626,8941.077 
590,326.115,8941.077 
600,326.115,8941.077 
610,326.115,8941.077 
620,326.115,8941.077 
630,326.115,8941.077 
640,326.115,8941.077 
650,340.279,8941.077 
660,344.118,8941.077 
670,344.118,8941.077 
680,344.118,8941.077 
690,344.118,8941.077 
700,344.118,8941.077 
710,344.118,8941.077 
720,344.118,8941.077 
730,344.118,8941.077 
740,344.118,8941.077 
750,344.118,8941.077 
760,344.118,8941.077 
770,344.118,8941.077 
780,344.118,60000.52 
790,344.118,60000.52 
800,344.118,60000.52 
810,344.118,60000.52 
820,344.118,60000.52 
830,344.118,60000.52 
840,344.118,60000.52 
850,344.118,60000.52 
854,344.118,60000.52 
