time,connect,request 
0,1.1,1.5 
10,0.7,5.3 
20,0.8,10.8 
30,1.1,16.9 
40,1,21.9 
50,0.8,23.5 
60,1.4,26.2 
70,1.6,31.1 
80,1.1,34.3 
90,1.8,37.5 
100,1.2,38.3 
110,1.9,41.3 
120,1.3,43.6 
130,2.6,45.8 
140,0.7,45.7 
150,2.2,47.3 
160,1.3,46.5 
170,2.3,47.2 
180,3.5,58.3 
190,3.4,68.4 
200,4.8,81.3 
210,4.7,87.8 
220,4.2,100.7 
230,4,111.1 
240,4,122 
250,6.3,121 
260,6.5,125 
270,5.6,126.7 
280,6.4,136.7 
290,6.4,136.9 
300,7.3,129.9 
310,8.9,136.8 
320,12.5,132.6 
330,21.1,154 
340,30.1,172.7 
350,38.6,213.5 
360,29.1,223.3 
370,35.7,243.3 
380,61.1,296.6 
390,106.7,369.5 
400,140.1,429.6 
410,165,453.6 
420,205.2,522.4 
430,211.6,525.8 
440,210.1,511 
450,219.6,529.5 
460,223.6,539.6 
470,232.3,544.3 
480,246.1,573.5 
490,244.5,587.9 
500,262,598.3 
510,291.3,656.2 
520,310.1,672.6 
530,322.1,693.8 
540,329.2,705.5 
550,343.1,728.1 
560,373.2,780.4 
570,371,774.4 
580,417.8,856.3 
590,401.4,813.2 
600,441,879.2 
610,437.2,874.3 
620,414.5,836.2 
630,465.9,930.4 
640,510.1,1018.8 
650,505.9,999.6 
660,446.2,871.9 
670,462.2,901.7 
680,457.3,897 
690,435.8,864.5 
700,442.9,899.6 
710,494.8,991.2 
720,492.5,945.1 
730,509.4,1014.7 
740,425.6,825.4 
750,280.4,571.5 
760,136.9,330.5 
770,65.3,249.9 
780,25.4,182.2 
790,6,111.3 
800,0.7,47.6 
810,0.6,12.6 
820,0.2,1.9 
830,0,0.8 
840,0,0.6 
850,0,0.7 
854,0,0 
