time,size_sent,size_rcv 
0,3.75703125,137.125 
10,34.7390625,524.92421875 
20,99.62421875,1158.79609375 
30,201.009375,2225.79296875 
40,333.7609375,3479.00078125 
50,477.76484375,4835.66796875 
60,638.70078125,6344.7421875 
70,827.9015625,8122.9 
80,1039.97421875,10121.4984375 
90,1266.68359375,12251.1359375 
100,1505.56640625,14415.1796875 
110,1756.3140625,16782.42734375 
120,2027.99296875,19295.30625 
130,2305.9140625,21944.96875 
140,2591.684375,24473.3625 
150,2881.99296875,27188.1609375 
160,3172.1234375,29745.90078125 
170,3464.6375,32364.6828125 
180,3815.675,35871.78984375 
190,4231.73671875,39903.940625 
200,4723.625,44629.9515625 
210,5266.04609375,49695.62421875 
220,5893.2171875,55453.7234375 
230,6579.346875,61851.4765625 
240,7325.0421875,68812.7203125 
250,8071.709375,75697.20234375 
260,8837.15078125,82961.021875 
270,9629.2,90251.69921875 
280,10505.62265625,98222.165625 
290,11349.2796875,105959.45703125 
300,12194.43046875,113650.325 
310,13018.61015625,121487.65 
320,13829.53515625,129207.4 
330,14750.83125,137039.81328125 
340,15710.9140625,144544.42890625 
350,16916.40390625,155710.31171875 
360,18253.3953125,167665.37890625 
370,19663.2,179426.665625 
380,21271.29296875,191127.99765625 
390,23133.925,203600.678125 
400,25226.03046875,215794.2453125 
410,27366.5875,227424.30390625 
420,29782.00546875,239015.45078125 
430,32205.71328125,251488.7375 
440,34545.21640625,263605.81171875 
450,36951.85703125,275150.2375 
460,39379.9109375,286848.5671875 
470,41831.57421875,299486.678125 
480,44392.1484375,313330.6453125 
490,47029.21484375,326341.309375 
500,49676.79140625,339917.946875 
510,52560.4828125,353807.30859375 
520,55475.04765625,367612.42421875 
530,58450.51875,382041.4046875 
540,61483.2875,396572.51640625 
550,64581.9109375,411477.6109375 
560,67879.65703125,427229.41328125 
570,71159.14453125,442005.14375 
580,74739.0984375,457855.24921875 
590,78168.21328125,472829.5609375 
600,81826.90234375,489408.83203125 
610,85450.09609375,504620.96953125 
620,88902.3984375,518742.41171875 
630,92721.725,533631.81484375 
640,96921.98515625,551053.13671875 
650,101077.43203125,568261.29375 
660,104681.7046875,583172.77109375 
670,108350.28984375,598655.5109375 
680,112053.89375,613144.82734375 
690,115579.71328125,627546.59375 
700,119248.53125,643493.47421875 
710,123301.40078125,660368.959375 
720,127267.16640625,674227.1296875 
730,131413.9734375,686682.1796875 
740,134907.48046875,698515.25390625 
750,137444.94765625,707892.6 
760,138983.1328125,715598.15390625 
770,140210.259375,724204.14765625 
780,141182.77265625,731672.2890625 
790,141825.578125,736765.94609375 
800,142129.91015625,741334.7609375 
810,142210.5921875,743167.86796875 
820,142222.6765625,744225.70390625 
830,142227.4671875,745918.80234375 
840,142231.0890625,746621.05546875 
850,142235.103125,747635.71953125 
854,142235.103125,747635.71953125 
