time,page 
0,3.187671289340997 
10,52.68855723728767 
20,35.33552530045471 
30,34.94672610008141 
40,35.64813644636897 
50,32.71823874991694 
60,95.05461276715758 
70,32.087458611908595 
80,41.39016827856798 
90,39.525202798859425 
100,43.72387834831138 
110,55.52161742095349 
120,42.231284460180284 
130,57.1247681456264 
140,39.431784972582165 
150,41.01492220795627 
160,43.6446122243562 
170,63.49775065872508 
180,46.37293456768354 
190,71.3983293871586 
200,55.66822057112213 
210,124.32258378896334 
220,116.96969212290864 
230,97.4691474280094 
240,115.58534216103473 
250,180.7434557822604 
260,253.2964138413293 
270,452.5008756629447 
280,504.09754137745136 
290,736.4566711814246 
300,801.4446464185914 
310,1184.874824547665 
320,1405.2113945637186 
330,1518.935473366641 
340,1958.4685313009559 
350,1605.2380784187592 
360,1327.1403905648242 
370,1594.5968526092934 
380,1802.3356842237329 
390,1991.1671675326527 
400,1776.476084137262 
410,1764.7880570822517 
420,1705.4797239213626 
430,1651.1426851733181 
440,1659.7779673617522 
450,1716.9423133614177 
460,1696.9358504445722 
470,1647.9715248786486 
480,1515.46709683367 
490,1458.295334065752 
500,1456.2867620428226 
510,1367.037613677804 
520,1385.4938850728947 
530,1326.637694954845 
540,1263.823117616334 
550,1275.0875287823208 
560,1171.849398805347 
570,1184.0038720471748 
580,1160.002555589461 
590,1174.9148956190425 
600,1124.23047864919 
610,1113.4015563202138 
620,1113.2601858519595 
630,1153.891681562372 
640,1093.3691281762988 
650,1046.9285340710846 
660,1049.0308845597779 
670,1103.366907672956 
680,1094.656907690732 
690,1142.7328493351388 
700,1092.1708732104469 
710,1032.733346138416 
720,1136.978394628716 
730,1356.1934492414614 
740,1346.7878446614534 
750,1624.5265032753293 
760,2008.2146824044175 
770,1916.5119010123308 
780,2827.5180674469566 
790,964.201607480722 
800,2473.0294612814173 
810,1022.2471577433182 
820,2697.8183762886683 
830,3754.5386790031175 
840,2903.875841452538 
850,3340.2785004062034 
854,0 
