time,session 
40,0.6 
50,0.6 
60,0.8 
70,0.7 
80,0.8 
90,1.3 
100,1.1 
110,0.9 
120,1.5 
130,1.6 
140,1.1 
150,1.5 
160,1.7 
170,1.7 
180,1.5 
190,1.6 
200,1.7 
210,2.4 
220,2.2 
230,2.9 
240,3.4 
250,4.1 
260,3.6 
270,3.6 
280,3.2 
290,2.4 
300,2.9 
310,2.5 
320,3.8 
330,2.5 
340,3.4 
350,3.4 
360,4.1 
370,4 
380,5.5 
390,7.8 
400,8.4 
410,10.5 
420,14.7 
430,16.5 
440,17.8 
450,18.8 
460,17.6 
470,16.9 
480,16.8 
490,18.8 
500,16.4 
510,21.1 
520,19.9 
530,22.9 
540,23.5 
550,23.1 
560,22.9 
570,23.1 
580,23.9 
590,26.5 
600,28.5 
610,29.8 
620,28.6 
630,30.1 
640,29.9 
650,26 
660,28.2 
670,33.2 
680,36.7 
690,33.5 
700,32 
710,26.8 
720,22.6 
730,31.8 
740,32.5 
750,35.1 
760,28.2 
770,25.3 
780,21.8 
790,14.2 
800,7.9 
810,3.8 
820,0.3 
830,0.1 
840,0 
850,0.2 
854,0 
