time,page 
0,10.005133333333333 
10,53.69371428571429 
20,41.267774647887336 
30,42.12065740740738 
40,41.58712925170068 
50,40.6371612903226 
60,59.23556249999999 
70,38.815531707317085 
80,49.60704954954958 
90,42.02264591439689 
100,47.680711462450596 
110,52.80073021582734 
120,49.12354225352116 
130,53.11719354838713 
140,47.22612666666666 
150,46.85014603174599 
160,47.76929523809525 
170,55.059257053291496 
180,53.77658397932823 
190,70.88282781456952 
200,60.38981100917438 
210,104.42324185248727 
220,109.98646944858396 
230,127.78574444444453 
240,135.20050807453418 
250,151.09466626506025 
260,306.13999521531105 
270,502.042161097852 
280,695.483428571428 
290,1154.7744983388723 
300,1493.1008929411769 
310,1862.4359868995662 
320,2538.3420649496093 
330,2329.493652385596 
340,2705.7963408695664 
350,2616.6706418128642 
360,2542.8127806539514 
370,2723.51598318805 
380,2296.0963092573747 
390,2072.5120028583137 
400,1691.0592705382412 
410,1534.0955708053684 
420,1377.7091003480293 
430,1402.898851239667 
440,1374.3227190654723 
450,1350.1841692612547 
460,1347.267620133478 
470,1331.982447114061 
480,1282.6160542168668 
490,1202.3887322794506 
500,1175.1041687201443 
510,1101.2346173434257 
520,1088.6525329608949 
530,1040.769812836529 
540,1030.1343167898601 
550,1007.9545701682393 
560,929.1098914967281 
570,939.0030893343715 
580,906.1040641682861 
590,922.6302864583331 
600,849.5312806808494 
610,819.7859176989651 
620,808.4993651274779 
630,790.6595514258236 
640,789.6802411895927 
650,817.7067873882193 
660,857.435971507994 
670,822.3815015757174 
680,781.7440632333756 
690,819.379870641739 
700,812.3667202243489 
710,779.0021223797759 
720,772.1768422273813 
730,806.6407872923961 
740,868.5388905763957 
750,1213.5162402981225 
760,1986.353145994833 
770,1918.5449202858724 
780,1338.949198670603 
790,703.9697229336434 
800,370.08678763440867 
810,198.83079090909092 
820,765.3628 
830,2599.6401666666666 
840,1735.60325 
850,1417.8902857142855 
854,0 
