time,freemem@tsung_controller@ip-172-31-29-6 
0,3510.734375 
10,3513.390625 
20,3513.390625 
30,3513.390625 
40,3513.390625 
50,3513.390625 
60,3513.390625 
70,3513.390625 
80,3513.390625 
90,3513.390625 
100,3513.390625 
110,3513.390625 
120,3513.390625 
130,3513.390625 
140,3513.390625 
150,3513.390625 
160,3513.390625 
170,3513.390625 
180,3513.390625 
190,3513.390625 
200,3513.390625 
210,3513.390625 
220,3513.390625 
230,3513.390625 
240,3513.390625 
250,3513.390625 
260,3513.390625 
270,3513.390625 
280,3513.390625 
290,3513.390625 
300,3513.390625 
310,3513.390625 
320,3513.390625 
330,3513.390625 
340,3513.390625 
350,3513.390625 
360,3513.390625 
370,3513.390625 
380,3513.390625 
390,3513.390625 
400,3513.390625 
410,3513.390625 
420,3513.390625 
430,3513.390625 
440,3513.390625 
450,3513.390625 
460,3513.390625 
470,3513.390625 
480,3513.390625 
490,3513.390625 
500,3513.390625 
510,3513.390625 
520,3513.390625 
530,3513.390625 
540,3513.390625 
550,3513.390625 
560,3513.390625 
570,3513.390625 
580,3513.390625 
590,3513.390625 
600,3513.390625 
610,3513.390625 
620,3513.390625 
630,3513.390625 
640,3513.390625 
650,3513.390625 
660,3513.390625 
670,3513.390625 
680,3513.390625 
690,3513.390625 
700,3513.390625 
710,3513.390625 
720,3513.390625 
730,3513.390625 
740,3513.390625 
750,3513.390625 
760,3513.390625 
770,3513.390625 
780,3513.390625 
790,3513.390625 
800,3513.390625 
810,3513.390625 
820,3513.390625 
830,3513.390625 
840,3513.390625 
850,3513.390625 
