time,page 
0,7.27 
10,7.017 
20,7.017 
30,7.017 
40,6.93 
50,5.665 
60,5.665 
70,5.665 
80,5.665 
90,5.665 
100,5.419 
110,5.419 
120,5.419 
130,5.419 
140,5.419 
150,5.419 
160,5.419 
170,5.419 
180,5.419 
190,5.419 
200,5.419 
210,5.419 
220,5.419 
230,5.419 
240,5.419 
250,5.419 
260,5.419 
270,5.419 
280,5.419 
290,5.419 
300,5.419 
310,5.419 
320,0.887 
330,0.802 
340,0.79 
350,0.79 
360,0.79 
370,0.766 
380,0.766 
390,0.766 
400,0.763 
410,0.763 
420,0.761 
430,0.761 
440,0.734 
450,0.734 
460,0.734 
470,0.732 
480,0.732 
490,0.732 
500,0.732 
510,0.732 
520,0.725 
530,0.725 
540,0.725 
550,0.725 
560,0.725 
570,0.725 
580,0.725 
590,0.725 
600,0.725 
610,0.725 
620,0.725 
630,0.725 
640,0.725 
650,0.725 
660,0.725 
670,0.725 
680,0.725 
690,0.725 
700,0.725 
710,0.725 
720,0.725 
730,0.725 
740,0.725 
750,0.725 
760,0.725 
770,0.725 
780,0.725 
790,0.725 
800,0.725 
810,0.725 
820,0.725 
830,0.725 
840,0.725 
850,0.725 
854,0.725 
