time,session 
40,37502.164 
50,37502.164 
60,37502.164 
70,36902.308 
80,36902.308 
90,35062.79 
100,34948.322 
110,34948.322 
120,34948.322 
130,34948.322 
140,34948.322 
150,34948.322 
160,34948.322 
170,34948.322 
180,33998.0 
190,33998.0 
200,33998.0 
210,33998.0 
220,33998.0 
230,33998.0 
240,33998.0 
250,33998.0 
260,33998.0 
270,33998.0 
280,33998.0 
290,33998.0 
300,33998.0 
310,33998.0 
320,33998.0 
330,33998.0 
340,33998.0 
350,33998.0 
360,33998.0 
370,33998.0 
380,33998.0 
390,33998.0 
400,33998.0 
410,33998.0 
420,33998.0 
430,33998.0 
440,33998.0 
450,33998.0 
460,33998.0 
470,33998.0 
480,33998.0 
490,33998.0 
500,33998.0 
510,33998.0 
520,33998.0 
530,33998.0 
540,33998.0 
550,33998.0 
560,33998.0 
570,33998.0 
580,33998.0 
590,33998.0 
600,33998.0 
610,33998.0 
620,33998.0 
630,33998.0 
640,33998.0 
650,33998.0 
660,33998.0 
670,33998.0 
680,33998.0 
690,33998.0 
700,33998.0 
710,33998.0 
720,33998.0 
730,33998.0 
740,33998.0 
750,33998.0 
760,33998.0 
770,33998.0 
780,33998.0 
790,33998.0 
800,33998.0 
810,33998.0 
820,33998.0 
830,33998.0 
840,33998.0 
850,33998.0 
854,33998.0 
