time,502,200,500,422,400,302,504 
320,41,10678,,6,32,11642, 
330,149,11329,,44,138,12279, 
340,375,11933,,119,387,12852, 
350,416,12823,,214,631,13717, 
360,449,13793,2,278,787,14725, 
370,627,14769,17,338,1023,15694, 
380,1066,15704,38,483,1553,16590, 
390,1730,16642,59,759,2515,17423, 
400,2639,17582,64,1080,3795,18265, 
410,3664,18484,69,1425,5354,18964, 
420,4915,19404,113,1836,7279,19637, 
430,6031,20345,184,2365,9223,20294, 
440,7203,21332,248,2776,11126,20867, 
450,8458,22199,329,3254,13142,21465, 
460,9744,23100,429,3745,15213,22012, 
470,10901,24061,525,4266,17352,22581, 
480,12054,25145,637,4822,19558,23205, 
490,13347,26184,761,5385,21837,23786, 
500,14649,27262,862,5923,24265,24323, 
510,16029,28376,981,6598,26987,24875, 
520,17487,29499,1128,7262,29871,25325, 
530,18942,30656,1292,7984,32852,25783, 
540,20415,31861,1494,8731,35864,26199, 
550,21908,33073,1707,9519,39041,26597, 
560,23526,34376,1898,10365,42498,26987, 
570,25142,35601,2087,11183,46017,27364, 
580,26988,36884,2339,12075,49963,27707, 
590,28662,38079,2599,12983,53747,28022, 
600,30500,39412,2878,13949,57799,28342, 
610,32557,40638,3166,14850,61784,28632, 
620,34580,41806,3406,15687,65632,28876, 
630,36984,43019,3695,16520,69973,29100, 
640,39376,44440,3947,17541,74814,29375, 
650,41390,45836,4258,18664,79725,29672, 
660,43194,46989,4562,19656,83916,29922, 
670,45195,48170,4873,20590,88221,30161, 
680,47462,49334,5220,21497,92320,30348, 
690,49698,50501,5549,22357,96185,30535, 
700,51796,51865,5817,23273,100333,30739, 
710,54042,53301,6038,24285,105121,30964, 
720,56392,54316,6266,25194,109880,31249, 
730,59164,55101,6520,25996,115023,31529, 
740,61195,55834,6868,26836,119006,31845, 
750,62453,56412,7237,27528,121514,32156, 
760,62885,56901,7550,28068,122726,32474, 
770,62898,57531,7867,28457,123277,33073, 
780,62903,58139,8017,28659,123485,33720,2 
790,62903,58593,8078,28719,123524,34219,2 
800,62903,58810,8080,28731,123530,34458,2 
810,62903,58864,8080,28733,123536,34522,2 
820,62903,58871,8082,28734,123537,34530,2 
830,62903,58874,8082,28734,123537,34535,2 
840,62903,58877,8082,28734,123537,34538,2 
850,62903,58881,8082,28734,123537,34541,2 
854,62903,58881,8082,28734,123537,34541,2 
