time,page 
0,20.751 
10,144.096 
20,158.004 
30,158.004 
40,158.004 
50,163.492 
60,765.668 
70,765.668 
80,765.668 
90,765.668 
100,765.668 
110,765.668 
120,765.668 
130,765.668 
140,765.668 
150,765.668 
160,765.668 
170,765.668 
180,765.668 
190,765.668 
200,765.668 
210,962.203 
220,962.203 
230,962.203 
240,962.203 
250,3326.375 
260,3326.375 
270,3326.375 
280,3326.375 
290,3326.375 
300,3573.564 
310,4484.454 
320,5723.086 
330,6092.736 
340,6092.736 
350,6092.736 
360,6092.736 
370,6092.736 
380,6092.736 
390,8036.194 
400,8036.194 
410,8036.194 
420,8036.194 
430,8036.194 
440,8036.194 
450,8036.194 
460,8036.194 
470,8036.194 
480,8036.194 
490,8036.194 
500,8036.194 
510,8036.194 
520,8036.194 
530,8036.194 
540,8175.83 
550,11189.538 
560,11189.538 
570,11189.538 
580,11189.538 
590,11189.538 
600,11728.912 
610,11728.912 
620,11728.912 
630,11728.912 
640,11728.912 
650,11728.912 
660,11728.912 
670,11728.912 
680,11728.912 
690,11728.912 
700,11728.912 
710,11728.912 
720,11728.912 
730,11728.912 
740,11728.912 
750,11728.912 
760,11728.912 
770,11728.912 
780,63090.403 
790,63090.403 
800,63090.403 
810,63090.403 
820,63090.403 
830,63090.403 
840,63090.403 
850,63090.403 
854,63090.403 
