time,connect,request 
0,1.1,1.4 
10,1.1,4.1 
20,1.2,11.6 
30,0.9,18.5 
40,1,28.1 
50,0.6,27.6 
60,1.4,30.8 
70,1.5,27.2 
80,1.2,33.1 
90,1.9,39.8 
100,1.1,42 
110,1.4,43.4 
120,2.3,44.7 
130,1.6,45.1 
140,1.3,44.4 
150,2.4,45.3 
160,2.9,51.2 
170,1.8,58.2 
180,3.8,67.6 
190,4.7,75 
200,3.8,88.1 
210,4.4,100.4 
220,4.4,109.7 
230,3,119.2 
240,3.9,118.4 
250,6.3,123.5 
260,5,130.2 
270,5.5,140.4 
280,6.3,160.7 
290,6.7,166.9 
300,9.3,172.9 
310,8.3,183.9 
320,9.7,222.5 
330,10.7,242.6 
340,9.7,267.1 
350,9.6,278.7 
360,13.7,288.9 
370,17.3,310.9 
380,16,350.4 
390,15.4,410 
400,15.6,453.3 
410,19.2,462.9 
420,15.8,473.9 
430,19.4,481.7 
440,16.6,474.4 
450,18.2,485.8 
460,20.3,516.9 
470,18.1,474.2 
480,23.9,484 
490,23.3,466.8 
500,26,527 
510,23.7,509.3 
520,34.1,527.2 
530,77.2,587 
540,122.7,687 
550,198.6,751.2 
560,270.3,815.3 
570,302.5,800.4 
580,347.5,867.3 
590,348.6,879 
600,342.3,904.2 
610,352,928.6 
620,369.8,944.6 
630,361.1,911.6 
640,383.5,981.3 
650,404.2,987 
660,416.1,990.6 
670,441.9,1005.5 
