time,page 
0,1.4 
10,3.1 
20,7.7 
30,11.5 
40,18.7 
50,17.7 
60,20.5 
70,18.9 
80,22.1 
90,25.8 
100,27.9 
110,29 
120,29.4 
130,30.6 
140,30 
150,30.3 
160,34.4 
170,38.5 
180,44.7 
190,50 
200,59.2 
210,65.8 
220,73.2 
230,77.9 
240,79.1 
250,83.6 
260,86.8 
270,93.3 
280,105.1 
290,112.2 
300,116.8 
310,123.4 
320,146.8 
330,160.7 
340,177.4 
350,185.7 
360,191.9 
370,210 
380,234.5 
390,268.4 
400,298.1 
410,309.4 
420,315.3 
430,322.3 
440,315.7 
450,323.5 
460,342.2 
470,311.7 
480,326.1 
490,312.3 
500,346.3 
510,334.4 
520,345.4 
530,384.9 
540,449.8 
550,498.5 
560,545 
570,533.6 
580,583.2 
590,589.8 
600,596.9 
610,614.9 
620,630.8 
630,609 
640,651.7 
650,656.2 
660,667.1 
670,672.6 
