time,recvpackets@tsung_controller@ip-172-31-20-240 
10,122 
20,1041 
30,1041 
40,1183 
50,1516 
60,1693 
70,2063 
80,2765 
90,3033 
100,3381 
110,3473 
120,3561 
130,3561 
140,3561 
150,3561 
160,3792 
170,4222 
180,4282 
190,4282 
200,4282 
210,5006 
220,7063 
230,8365 
240,8730 
250,8730 
260,8995 
270,9415 
280,9415 
290,11325 
300,12133 
310,13647 
320,14759 
330,15856 
340,16901 
350,17715 
360,18281 
370,18479 
380,18479 
390,18479 
400,19604 
410,22718 
420,27096 
430,30084 
440,30700 
450,30856 
460,30856 
470,31950 
480,32452 
490,34424 
500,35216 
510,35216 
520,36024 
530,38334 
540,39114 
550,40404 
560,40404 
570,40938 
580,43220 
590,46573 
600,48377 
610,49395 
620,49395 
630,49395 
640,49395 
650,49512 
660,50279 
670,50664 
680,51806 
690,53065 
700,53065 
710,53065 
720,53065 
730,53065 
740,53065 
750,53065 
760,53065 
770,53065 
780,53065 
790,53065 
