time,size_sent,size_rcv 
0,2.6171875,89.959375 
10,15.7796875,267.2421875 
20,63.0515625,824.58671875 
30,129.65546875,1561.55703125 
40,221.34296875,2471.92421875 
50,329.090625,3481.021875 
60,462.578125,4770.86328125 
70,632.946875,6489.27578125 
80,825.8296875,8377.1578125 
90,1049.9,10429.63828125 
100,1272.9984375,12586.03125 
110,1514.89140625,14737.146875 
120,1727.13515625,16648.184375 
130,1923.6546875,18454.31171875 
140,2103.490625,20210.671875 
150,2337.35625,22482.30546875 
160,2626.52265625,25096.25078125 
170,2909.571875,27685.290625 
180,3166.97265625,30167.53046875 
190,3396.871875,32466.52109375 
200,3697.82578125,35612.47734375 
210,4132.9609375,39895.26796875 
220,4641.21875,44745.78671875 
230,5230.58125,50157.2984375 
240,5783.97890625,55321.728125 
250,6372.996875,60831.20546875 
260,6969.54921875,66616.53671875 
270,7561.02421875,72568.1703125 
280,8256.68984375,78749.8140625 
290,9054.578125,86299.10078125 
300,9919.7078125,94709.5765625 
310,10838.190625,103820.0125 
320,11839.53984375,113220.04375 
330,12891.190625,123146.0609375 
340,14016.7203125,133454.75390625 
350,15167.23828125,144249.76484375 
360,16315.190625,154893.54765625 
370,17428.06796875,165394.43828125 
380,18571.27265625,175514.7484375 
390,19904.63984375,185538.54921875 
400,21498.3421875,194696.31640625 
410,23487.846875,206435.0515625 
420,25683.65,219230.3265625 
430,28050.81796875,231889.13515625 
440,30413.5390625,244936.815625 
450,32763.8125,257162.66875 
460,35121.86796875,269990.14453125 
470,37592.31953125,283455.0078125 
480,40090.42109375,296553.4421875 
490,42674.85859375,310571.76015625 
500,45333.54765625,325477.82734375 
510,48047.1296875,340152.56640625 
520,50872.0203125,355281.946875 
530,53752.73203125,371054.846875 
540,56802.81328125,387661.9390625 
550,59679.36875,402330.20078125 
560,62808.08359375,418849.05390625 
570,66123.84375,434819.0625 
580,69658.05546875,452062.5515625 
590,73367.15078125,469878.8046875 
600,77162.56796875,488734.2765625 
610,80911.87890625,506343.68359375 
620,84652.91875,525001.2703125 
630,88212.934375,541912.84609375 
640,91988.01484375,560501.7546875 
650,95820.396875,580074.04296875 
660,99708.86171875,599033.265625 
670,103623.58828125,618214.2921875 
680,107747.6171875,637681.43125 
690,111625.03828125,655507.34375 
700,115456.7109375,675469.21484375 
710,118857.275,696113.1625 
720,122177.7375,711010.93203125 
730,125526.93359375,721873.60625 
740,128401.5859375,736438.07421875 
750,130941.878125,752988.31484375 
760,133111.3140625,768935.571875 
770,134441.9515625,778159.39921875 
780,134852.34765625,780746.9015625 
790,134933.584375,781213.59140625 
