time,session 
40,47291.826 
50,51394.241 
60,60923.472 
70,60923.472 
80,60923.472 
90,63803.21 
100,74716.352 
110,78514.487 
120,80178.619 
130,80178.619 
140,80178.619 
150,80178.619 
160,83549.042 
170,105041.256 
180,105041.256 
190,105041.256 
200,105041.256 
210,105041.256 
220,105041.256 
230,105041.256 
240,105041.256 
250,105041.256 
260,105041.256 
270,105041.256 
280,105041.256 
290,105041.256 
300,105041.256 
310,105041.256 
320,105041.256 
330,105041.256 
340,105041.256 
350,105041.256 
360,105041.256 
370,105041.256 
380,105041.256 
390,112536.343 
400,112536.343 
410,125222.208 
420,125222.208 
430,126465.589 
440,126465.589 
450,141978.418 
460,141978.418 
470,141978.418 
480,141978.418 
490,141978.418 
500,141978.418 
510,141978.418 
520,141978.418 
530,141978.418 
540,141978.418 
550,141978.418 
560,141978.418 
570,141978.418 
580,141978.418 
590,141978.418 
600,141978.418 
610,141978.418 
620,141978.418 
630,141978.418 
640,141978.418 
650,141978.418 
660,141978.418 
670,141978.418 
680,141978.418 
690,141978.418 
700,141978.418 
710,141978.418 
720,141978.418 
730,141978.418 
740,141978.418 
750,141978.418 
760,141978.418 
770,141978.418 
780,141978.418 
790,141978.418 
