time,connect,request 
0,1.291,7.473 
10,1.084,0.372 
20,0.891,0.372 
30,0.776,0.36 
40,0.776,0.36 
50,0.751,0.352 
60,0.751,0.34 
70,0.751,0.335 
80,0.751,0.335 
90,0.742,0.335 
100,0.742,0.332 
110,0.735,0.329 
120,0.694,0.329 
130,0.694,0.324 
140,0.694,0.321 
150,0.694,0.321 
160,0.694,0.321 
170,0.694,0.321 
180,0.694,0.321 
190,0.694,0.321 
200,0.694,0.321 
210,0.694,0.321 
220,0.51,0.321 
230,0.51,0.321 
240,0.51,0.321 
250,0.51,0.321 
260,0.51,0.321 
270,0.51,0.321 
280,0.504,0.321 
290,0.504,0.321 
300,0.504,0.321 
310,0.504,0.321 
320,0.495,0.321 
330,0.495,0.321 
340,0.495,0.321 
350,0.495,0.321 
360,0.495,0.321 
370,0.479,0.321 
380,0.479,0.321 
390,0.479,0.321 
400,0.46,0.321 
410,0.453,0.31 
420,0.44,0.31 
430,0.44,0.31 
440,0.44,0.31 
450,0.44,0.31 
460,0.44,0.31 
470,0.44,0.31 
480,0.44,0.31 
490,0.44,0.31 
500,0.44,0.31 
510,0.44,0.31 
520,0.44,0.31 
530,0.44,0.31 
540,0.44,0.31 
550,0.44,0.31 
560,0.44,0.31 
570,0.44,0.31 
580,0.44,0.31 
590,0.44,0.31 
600,0.44,0.31 
610,0.44,0.31 
620,0.44,0.31 
630,0.44,0.31 
640,0.44,0.31 
650,0.44,0.31 
660,0.44,0.31 
670,0.44,0.31 
680,0.44,0.31 
690,0.44,0.31 
700,0.44,0.31 
710,0.44,0.31 
720,0.44,0.31 
730,0.44,0.31 
740,0.44,0.31 
750,0.44,0.31 
760,0.44,0.31 
770,0.44,0.31 
780,0.44,0.31 
790,0.44,0.31 
