time,page 
0,1.3 
10,2.6 
20,5.9 
30,11.3 
40,16.6 
50,18 
60,20 
70,22.3 
80,22.7 
90,24.1 
100,29.5 
110,31.3 
120,33.4 
130,33.7 
140,32.3 
150,35.9 
160,35 
170,37.2 
180,41.1 
190,45 
200,48 
210,48.4 
220,31.4 
230,51 
240,54.6 
250,60.2 
260,77.6 
270,91.2 
280,102.1 
290,106.7 
300,113.6 
310,123.7 
320,129.9 
330,144.8 
340,163.7 
350,178.3 
360,217.5 
370,229.5 
380,246 
390,281.1 
400,285.5 
410,320.6 
420,328.1 
430,325.1 
440,327.7 
450,332 
460,363.7 
470,386.3 
480,413 
490,396.5 
500,445.1 
510,456.3 
520,472.2 
530,490 
540,497.4 
550,513.5 
560,512.4 
570,568.4 
580,589.3 
590,613.3 
600,630.4 
610,657.4 
620,672.8 
630,661.6 
640,705.5 
650,710.5 
660,691.6 
670,669.1 
680,665.8 
690,638.4 
700,699.1 
710,719.4 
720,681.7 
730,606.4 
740,460.4 
750,282.5 
760,168.9 
770,102.3 
780,34.5 
790,12 
800,3.7 
810,0.8 
817,0.3 
