time,recvpackets@tsung_controller@ip-172-31-19-141 
10,1055 
20,1055 
30,1055 
40,1378 
50,1762 
60,2057 
70,2282 
80,2282 
90,2489 
100,2680 
110,3535 
120,3535 
130,3681 
140,3681 
150,4033 
160,4033 
170,4788 
180,4796 
190,4949 
200,5027 
210,5563 
220,5702 
230,5702 
240,6179 
250,6218 
260,6794 
270,7546 
280,8712 
290,9022 
300,9258 
310,10421 
320,10450 
330,10737 
340,11956 
350,13053 
360,14126 
370,16291 
380,16291 
390,17330 
400,19296 
410,21108 
420,21660 
430,22141 
440,22141 
450,22141 
460,22354 
470,24183 
480,25638 
490,27008 
500,27196 
510,27302 
520,29036 
530,30251 
540,30251 
550,30870 
560,32201 
570,33054 
580,35328 
590,36349 
600,37516 
610,38920 
620,38920 
630,41020 
640,43261 
650,43655 
660,43655 
670,43655 
680,43655 
690,43655 
700,43655 
710,43845 
720,44934 
730,44934 
740,44934 
750,44934 
760,44934 
770,44934 
780,44934 
790,44934 
800,44934 
810,44934 
817,44934 
