time,502,200,500,422,400,302 
240,29,5264,,1,19,5741 
250,82,5640,,25,97,6135 
260,299,5962,,75,340,6480 
270,509,6365,,161,668,6839 
280,832,6741,2,258,1098,7132 
290,1169,7088,10,375,1616,7419 
300,1509,7470,24,507,2160,7730 
310,1906,7893,51,626,2726,7991 
320,2368,8277,83,763,3367,8246 
330,3002,8634,98,884,4193,8479 
340,3672,9010,122,1058,5186,8710 
350,4423,9399,142,1233,6351,8951 
360,5449,9819,171,1420,7722,9173 
370,6645,10154,209,1628,9161,9349 
380,7956,10514,231,1822,10803,9521 
390,9386,10939,272,2061,12718,9703 
400,10855,11323,321,2315,14739,9870 
410,12509,11702,386,2589,17075,10027 
420,14153,12133,473,2899,19371,10181 
430,15842,12551,548,3177,21587,10316 
440,17488,13000,628,3502,23817,10458 
450,19177,13443,717,3790,26156,10600 
460,21077,13915,807,4109,28698,10735 
470,23143,14351,880,4420,31546,10868 
480,25326,14846,973,4758,34499,10999 
490,27339,15325,1091,5145,37316,11128 
500,29864,15758,1191,5463,40466,11248 
510,32398,16218,1282,5798,43810,11363 
520,35009,16686,1374,6159,47315,11469 
530,37753,17151,1513,6524,50807,11575 
540,40539,17627,1616,6917,54401,11675 
550,43391,18129,1761,7280,58116,11768 
560,46406,18561,1859,7602,61899,11847 
570,49552,19148,1992,8020,66047,11929 
580,52902,19692,2127,8437,70418,12004 
590,56434,20194,2274,8824,75002,12068 
600,60012,20794,2422,9243,79638,12139 
610,63999,21294,2576,9581,84402,12202 
620,67828,21889,2724,10064,89389,12263 
630,71562,22478,2870,10554,94381,12321 
640,75575,23056,3017,11073,99733,12401 
650,79604,23622,3214,11595,105052,12464 
660,83396,24271,3402,12148,110133,12526 
670,87103,24911,3580,12663,114986,12581 
680,90649,25642,3755,13250,119789,12646 
690,94251,26250,3907,13724,124473,12708 
700,97999,26979,4082,14303,129781,12762 
710,102040,27569,4242,14854,135266,12815 
720,105639,28138,4465,15447,140614,12872 
730,108747,28618,4688,16028,145403,12927 
740,110847,29049,4961,16591,148830,12987 
750,111779,29382,5268,17122,150736,13041 
760,111944,29677,5615,17604,151687,13130 
770,111944,29875,5886,17934,152093,13245 
780,111944,29976,5957,18028,152200,13328 
790,111944,30008,5984,18057,152231,13365 
800,111944,30025,5987,18061,152237,13382 
810,111944,30028,5987,18063,152242,13383 
817,111944,30028,5989,18064,152242,13383 
