time,recvpackets@tsung_controller@ip-172-31-19-141 
10,1055 
20,793 
30,787 
40,787 
50,787 
60,787 
70,787 
80,787 
90,787 
100,787 
110,787 
120,787 
130,787 
140,787 
150,787 
160,787 
170,787 
180,787 
190,787 
200,787 
210,787 
220,787 
230,787 
240,787 
250,787 
260,787 
270,787 
280,787 
290,787 
300,787 
310,787 
320,787 
330,787 
340,787 
350,787 
360,787 
370,787 
380,787 
390,787 
400,787 
410,787 
420,787 
430,787 
440,787 
450,787 
460,787 
470,787 
480,787 
490,787 
500,787 
510,787 
520,787 
530,787 
540,787 
550,787 
560,787 
570,787 
580,787 
590,787 
600,787 
610,787 
620,787 
630,787 
640,787 
650,787 
660,787 
670,787 
680,787 
690,787 
700,787 
710,787 
720,787 
730,787 
740,787 
750,787 
760,787 
770,787 
780,787 
790,787 
800,458 
810,144 
817,38 
