time,502,200,500,422,400,302 
240,2.9,37.6,,0.1,1.9,39.3 
250,5.3,37.6,,2.4,7.8,39.4 
260,21.7,32.2,,5,24.3,34.5 
270,21,40.3,,8.6,32.8,35.9 
280,32.3,37.6,0.2,9.7,43,29.3 
290,33.7,34.7,0.8,11.7,51.8,28.7 
300,34,38.2,1.4,13.2,54.4,31.1 
310,39.7,42.3,2.7,11.9,56.6,26.1 
320,46.2,38.4,3.2,13.7,64.1,25.5 
330,63.4,35.7,1.5,12.1,82.6,23.3 
340,67,37.6,2.4,17.4,99.3,23.1 
350,75.1,38.9,2,17.5,116.5,24.1 
360,102.6,42,2.9,18.7,137.1,22.2 
370,119.6,33.5,3.8,20.8,143.9,17.6 
380,131.1,36,2.2,19.4,164.2,17.2 
390,143,42.5,4.1,23.9,191.5,18.2 
400,146.9,38.4,4.9,25.4,202.1,16.7 
410,165.4,37.9,6.5,27.4,233.6,15.7 
420,164.4,43.1,8.7,31,229.6,15.4 
430,168.9,41.8,7.5,27.8,221.6,13.5 
440,164.6,44.9,8,32.5,223,14.2 
450,168.9,44.3,8.9,28.8,233.9,14.2 
460,190,47.2,9,31.9,254.2,13.5 
470,206.6,43.6,7.3,31.1,284.8,13.3 
480,218.3,49.5,9.3,33.8,295.3,13.1 
490,201.3,47.9,11.8,38.7,281.7,12.9 
500,252.5,43.3,10,31.8,315,12 
510,253.4,46,9.1,33.5,334.4,11.5 
520,261.1,46.8,9.2,36.1,350.5,10.6 
530,274.4,46.5,13.9,36.5,349.2,10.6 
540,278.6,47.6,10.3,39.3,359.4,10 
550,285.2,50.2,14.5,36.3,371.5,9.3 
560,301.5,43.2,9.8,32.2,378.3,7.9 
570,314.6,58.7,13.3,41.8,414.8,8.2 
580,335,54.4,13.5,41.7,437.1,7.5 
590,353.2,50.2,14.7,38.7,458.4,6.4 
600,357.8,60,14.8,41.9,463.6,7.1 
610,398.7,50,15.4,33.8,476.4,6.3 
620,382.9,59.5,14.8,48.3,498.7,6.1 
630,373.4,58.9,14.6,49,499.2,5.8 
640,401.3,57.8,14.7,51.9,535.2,8 
650,402.9,56.6,19.7,52.2,531.9,6.3 
660,379.2,64.9,18.8,55.3,508.1,6.2 
670,370.7,64,17.8,51.5,485.3,5.5 
680,354.6,73.1,17.5,58.7,480.3,6.5 
690,360.2,60.8,15.2,47.4,468.4,6.2 
700,374.8,72.9,17.5,57.9,530.8,5.4 
710,404.1,59,16,55.1,548.5,5.3 
720,359.9,56.9,22.3,59.3,534.8,5.7 
730,310.8,48,22.3,58.1,478.9,5.5 
740,210,43.1,27.3,56.3,342.7,6 
750,93.2,33.3,30.7,53.1,190.6,5.4 
760,16.5,29.5,34.7,48.2,95.1,8.9 
770,0,19.8,27.1,33,40.6,11.5 
780,0,10.1,7.1,9.4,10.7,8.3 
790,0,3.2,2.7,2.9,3.1,3.7 
800,0,1.7,0.3,0.4,0.6,1.7 
810,0,0.3,0,0.2,0.5,0.1 
817,0,0,0.2,0.1,0,0 
