time,page 
0,5.217 
10,5.217 
20,4.818 
30,4.659 
40,4.639 
50,4.575 
60,4.575 
70,4.575 
80,4.575 
90,4.575 
100,4.575 
110,4.46 
120,4.46 
130,4.46 
140,4.46 
150,4.46 
160,4.46 
170,4.46 
180,4.46 
190,4.46 
200,4.46 
210,4.46 
220,4.46 
230,4.46 
240,0.36 
250,0.34 
260,0.34 
270,0.34 
280,0.34 
290,0.34 
300,0.338 
310,0.322 
320,0.322 
330,0.322 
340,0.322 
350,0.322 
360,0.322 
370,0.322 
380,0.322 
390,0.322 
400,0.322 
410,0.322 
420,0.322 
430,0.322 
440,0.322 
450,0.322 
460,0.322 
470,0.322 
480,0.322 
490,0.322 
500,0.322 
510,0.322 
520,0.322 
530,0.322 
540,0.322 
550,0.322 
560,0.322 
570,0.322 
580,0.322 
590,0.322 
600,0.322 
610,0.322 
620,0.322 
630,0.322 
640,0.322 
650,0.322 
660,0.322 
670,0.322 
680,0.322 
690,0.322 
700,0.322 
710,0.322 
720,0.322 
730,0.322 
740,0.322 
750,0.322 
760,0.322 
770,0.322 
780,0.322 
790,0.322 
800,0.322 
810,0.322 
817,0.322 
