time,load@tsung_controller@ip-172-31-19-141 
0,0.1484375 
10,0.12109375 
20,0.1796875 
30,0.1484375 
40,0.12890625 
50,0.109375 
60,0.08984375 
70,0.078125 
80,0.05859375 
90,0.05078125 
100,0.0390625 
110,0.0390625 
120,0.03125 
130,0.03125 
140,0.01953125 
150,0.16015625 
160,0.140625 
170,0.12109375 
180,0.1015625 
190,0.078125 
200,0.0703125 
210,0.12890625 
220,0.19140625 
230,0.16015625 
240,0.12890625 
250,0.109375 
260,0.08984375 
270,0.078125 
280,0.0703125 
290,0.05859375 
300,0.05078125 
310,0.0390625 
320,0.03125 
330,0.1015625 
340,0.25 
350,0.2109375 
360,0.33984375 
370,0.51171875 
380,0.578125 
390,0.55859375 
400,0.7890625 
410,0.890625 
420,0.8984375 
430,1.0 
440,1.0 
450,0.8515625 
460,1.01953125 
470,1.01171875 
480,1.171875 
490,1.21875 
500,1.26171875 
510,1.140625 
520,1.12109375 
530,1.328125 
540,1.44140625 
550,1.6015625 
560,1.5 
570,1.578125 
580,1.5703125 
590,1.53125 
600,1.44140625 
610,1.44921875 
620,1.37890625 
630,1.3203125 
640,1.26953125 
650,1.23046875 
660,1.19140625 
670,1.16015625 
680,1.140625 
690,1.12109375 
700,1.1015625 
710,1.078125 
720,1.0703125 
730,1.05859375 
740,1.05078125 
750,1.0390625 
760,1.26953125 
770,1.23046875 
780,1.0390625 
790,1.12109375 
800,0.94921875 
810,0.80078125 
817,0.6796875 
