time,users_count,finish_users_count 
0,0.9,0 
10,0.8,0 
20,0.9,0 
30,1.3,0 
40,1.5,0.5 
50,0.6,0.4 
60,1.3,0.9 
70,2,1.2 
80,1.7,1.2 
90,1.9,0.9 
100,1.9,0.8 
110,0.2,1.2 
120,2.1,1.2 
130,1.8,2.2 
140,1.7,1.7 
150,2.2,1.9 
160,2,1.2 
170,1.4,2.1 
180,4,1.5 
190,5.2,2 
200,4.3,1.4 
210,4.7,1.9 
220,2.9,0.6 
230,2.7,0.9 
240,6.1,0.9 
250,4.5,1.8 
260,5.8,2.8 
270,6.5,2.3 
280,4.8,4.8 
290,4.2,4.5 
300,7.8,4.8 
310,11.1,6.1 
320,10.5,6.4 
330,9.5,5.3 
340,9.2,7.4 
350,9.2,4.8 
360,15.9,8.6 
370,17.7,11.4 
380,17.2,10.4 
390,16.4,11.2 
400,14.1,11.4 
410,14.7,12.9 
420,17.9,16.5 
430,20.7,17.1 
440,18.3,17.6 
450,19.1,14.5 
460,20.7,16.2 
470,19.2,16.8 
480,26.7,17.1 
490,21.9,19.2 
500,25,21.4 
510,24.1,21.5 
520,23.1,20.7 
530,26.8,23.7 
540,30.3,23.8 
550,31,24.5 
560,30.9,24.3 
570,33.6,25.7 
580,29.5,27.1 
590,31.9,27 
600,37.8,29.9 
610,38.4,31.6 
620,35.1,32.7 
630,32.9,29.3 
640,30.1,32.4 
650,30.3,35.1 
660,34,37.3 
670,36.5,36.1 
680,37.8,35.3 
690,38.8,31.5 
700,29.2,30.9 
710,32.1,33 
720,6.6,35.4 
730,0,36.6 
740,0,36.5 
750,0,29 
760,0,25.1 
770,0,19.6 
780,0,6.6 
790,0,2.4 
800,0,0.8 
810,0,0.1 
817,0,0.1 
