time,session 
30,36229.524 
40,42351.24319999999 
50,45496.3343 
60,48179.655875 
70,48496.46825 
80,51288.73581818181 
90,55065.8196 
100,45361.7028 
110,47361.17392307691 
120,47328.8825882353 
130,50744.6365 
140,51782.05472413795 
150,49755.00066666667 
160,55165.07281818182 
170,49281.91611111111 
180,49010.93488235295 
190,47695.785954545456 
200,47777.46173684211 
210,47514.95945454543 
220,46736.06010526316 
230,47658.60041935485 
240,50098.46057142857 
250,48837.06472222222 
260,52878.6278888889 
270,56949.436333333346 
280,58657.54684 
290,61119.18282352941 
300,63503.571760000006 
310,68002.39199999998 
320,73660.04319565216 
330,80231.22303571427 
340,80307.15974999999 
350,86127.89637837841 
360,88515.3127 
370,88290.60949090912 
380,83172.30037499999 
390,83083.74379699248 
400,80333.68906299217 
410,76319.47518300648 
420,70468.55926618702 
430,70482.2675704698 
440,70037.6960955414 
450,68818.48816049383 
460,69035.34364848486 
470,67691.11890909083 
480,66630.11532022464 
490,65235.213538071075 
500,65061.92800578038 
510,65060.447087628876 
520,66094.46720930233 
530,66740.41601149431 
540,68206.93920329667 
550,69051.09744131456 
560,67992.44705982917 
570,68209.60291011241 
580,70134.33103529409 
590,67324.35913380282 
600,66208.63384345053 
610,64176.05483443707 
620,64377.40203246754 
630,65409.47556249996 
640,65334.228827044055 
650,63679.126956228945 
660,63507.60784135973 
670,62569.40183102491 
680,63941.811339285756 
690,64154.21694294297 
700,64371.46166352196 
710,62989.27236507943 
720,62072.541407821176 
730,62291.49203977275 
740,63955.97155151515 
750,63928.86841284405 
760,66304.86799624054 
770,69340.06448675497 
780,77414.06481481482 
790,86777.0330087719 
800,93697.11591743119 
810,103511.62084 
818,108801.4286153846 
