time,502,200,500,422,400,302 
320,2,60.1,,0.5,1.9,56.4 
330,6.9,63.8,,1.2,6.5,64 
340,18.5,64.9,,7,23.7,61.7 
350,47.1,59.9,,10.6,54.2,61.3 
360,55.7,65.1,,20.5,85.8,54.3 
370,78.6,69.3,0.8,23.8,107.5,55 
380,108.9,63.5,1.7,27.1,149.4,45.4 
390,117.3,61.6,3.7,30,163.4,40.2 
400,118.3,62.3,2.9,30.8,172,36.7 
410,124,65.5,4.4,36.2,190.8,37.1 
420,122.1,71.7,7.7,40.3,194.5,39.8 
430,126.7,72.9,9.5,38.4,202,38 
440,136.7,71.2,8.8,37.3,207.1,38.7 
450,136.1,70.1,10,45.7,223.8,35.7 
460,136.1,82.1,9.8,46.7,233.7,34.9 
470,87.5,109.1,15.6,61.6,218.6,43.4 
480,104.7,122.2,16.2,67.1,250.7,57.4 
490,113.3,119,19.8,66.4,253.6,55.6 
500,75.8,120,16.7,63.7,216.8,55 
510,88.4,125.9,20.3,66.3,235.4,52.6 
520,83.6,125.4,18.1,71.9,236.4,52.4 
530,99.6,130.3,15.7,75.9,266.6,55.3 
540,146.9,124.4,18.5,72.2,308.3,51 
550,140.9,137.1,20.3,83.2,327.3,49.8 
560,170.9,131.6,20.9,85.8,355.3,44.8 
570,200.3,131.8,19.8,84.7,387.1,41.6 
580,185.4,124.9,19.6,89.1,390.7,35.6 
590,212.1,134.5,23.9,89.8,421.9,33.3 
600,230.9,120.6,29.2,89.8,425.7,32.9 
610,210.1,134.9,28,99.6,428.5,30 
620,236.5,134.5,25.1,92.3,440.5,31.8 
630,251.7,138.5,25.9,96.3,481.8,28.9 
640,249.3,149.8,31.6,112.1,513.2,28.1 
650,235.3,123.5,26.2,99.4,491.1,24.9 
660,254.8,130.3,33.1,107.1,506.5,23.2 
670,229.9,126.9,34.4,102,453.8,21.5 
680,265.6,123.8,32,92,457.5,22.3 
690,232.4,138.6,34.2,106,469.1,22.7 
700,253.8,137.2,28.9,101.7,496,25 
710,324.2,111,24.1,87.5,522.7,27.4 
720,347.1,80.6,22.8,79.8,539.1,31 
730,288,66.6,25.9,78.8,476,32 
740,203.6,79.3,28.8,81,396.5,42.5 
750,128.7,66.8,29.8,70.9,256.9,41.4 
760,51.8,58.5,30.8,51,129.6,44.3 
770,21.7,55,27.7,40,61.3,52.5 
780,12.7,48.9,10.7,17.5,24.8,52.1 
790,0,39.6,3.4,4.1,3.5,41.2 
800,0,33.7,1,1.1,0.5,37.2 
810,0,11.1,0.1,0.1,0,11 
818,0,1,0,0,0,1.7 
