time,connect,request 
0,1.1,1.6 
10,1.5,5.6 
20,1.2,15.3 
30,0.9,22.9 
40,0.7,30.1 
50,0.6,32.6 
60,1.5,32.2 
70,1.9,27.2 
80,1.9,28.4 
90,2,35.2 
100,1.4,44.8 
110,0.3,52.2 
120,2,52.6 
130,1.6,46 
140,2,42.2 
150,1.6,43.6 
160,2.3,54.5 
170,2,59.6 
180,4,62.4 
190,3.4,65.9 
200,3.6,74.4 
210,4.4,85.4 
220,3.3,100.7 
230,3.4,98.8 
240,5.9,103.6 
250,6.6,110.3 
260,5.5,120.3 
270,6.4,132.3 
280,5,134.9 
290,6,134.2 
300,7.9,139.8 
310,11.1,133.5 
320,10.5,120.8 
330,15.1,142.5 
340,31.3,175.8 
350,57.3,233.1 
360,95.2,281.4 
370,119.7,335 
380,157.6,396 
390,176.3,416 
400,185.5,423.2 
410,202.7,457.9 
420,213.5,476.1 
430,216.5,487.6 
440,226.6,499.8 
450,234.9,521.4 
460,258,543.2 
470,244.9,535.9 
480,259.2,618.3 
490,283.5,627.7 
500,241.3,547.9 
510,265,589 
520,254.5,587.8 
530,280.8,643.4 
540,332.5,721.3 
550,357,758.6 
560,378.4,809.3 
570,414,865.2 
580,414.3,845.4 
590,452.8,915.4 
600,459.9,929.2 
610,463.9,931.1 
620,475.2,960.1 
630,508.3,1023.5 
640,559.1,1080.1 
650,498.7,1004.4 
660,549,1054.8 
670,493.4,968.7 
680,496.8,993.3 
690,507.3,1002.3 
700,526.9,1043.2 
710,555.4,1097.1 
720,548.7,1100.1 
730,488.3,967.6 
740,419.1,831.7 
750,280.9,594.5 
760,153,366 
770,68.4,258.1 
780,30.6,166.8 
790,5.4,91.8 
800,0.8,73.5 
810,0,22.3 
818,0,2.7 
