time,freemem@tsung_controller@ip-172-31-17-128 
0,3515.3984375 
10,3515.3984375 
20,3511.8203125 
30,3506.37890625 
40,3498.7578125 
50,3494.046875 
60,3492.6328125 
70,3491.30859375 
80,3491.30859375 
90,3491.30859375 
100,3490.9765625 
110,3486.8671875 
120,3476.94921875 
130,3476.9375 
140,3475.98828125 
150,3475.98828125 
160,3475.98828125 
170,3475.62890625 
180,3475.62890625 
190,3472.56640625 
200,3468.64453125 
210,3455.99609375 
220,3453.57421875 
230,3451.6328125 
240,3451.625 
250,3441.015625 
260,3431.8359375 
270,3407.72265625 
280,3391.1171875 
290,3374.390625 
300,3368.625 
310,3361.1015625 
320,3330.8515625 
330,3315.703125 
340,3302.46875 
350,3281.26171875 
360,3262.79296875 
370,3258.05078125 
380,3234.16796875 
390,3229.859375 
400,3211.45703125 
410,3208.6875 
420,3205.88671875 
430,3189.0625 
440,3184.33203125 
450,3181.05078125 
460,3170.140625 
470,3167.3359375 
480,3154.484375 
490,3138.11328125 
500,3134.56640625 
510,3096.76953125 
520,3074.9140625 
530,3054.10546875 
540,3048.484375 
550,3023.859375 
560,3002.1328125 
570,3002.1328125 
580,3002.1328125 
590,3002.1328125 
600,2996.7109375 
610,2993.65625 
620,2987.9296875 
630,2973.1484375 
640,2942.05078125 
650,2930.8359375 
660,2930.8359375 
670,2930.8359375 
680,2930.8359375 
690,2930.8359375 
700,2930.8359375 
710,2930.8359375 
720,2930.8359375 
730,2930.8359375 
740,2930.8359375 
750,2930.8359375 
760,2930.8359375 
770,2930.8359375 
780,2930.8359375 
790,2930.8359375 
800,2930.8359375 
810,2930.8359375 
818,2930.8359375 
