time,502,200,500,422,400,302 
320,20,10728,,5,19,11668 
330,89,11366,,17,84,12308 
340,274,12015,,87,321,12925 
350,745,12614,,193,863,13538 
360,1302,13265,,398,1721,14081 
370,2088,13958,8,636,2796,14631 
380,3177,14593,25,907,4290,15085 
390,4350,15209,62,1207,5924,15487 
400,5533,15832,91,1515,7644,15854 
410,6773,16487,135,1877,9552,16225 
420,7994,17204,212,2280,11497,16623 
430,9261,17933,307,2664,13517,17003 
440,10628,18645,395,3037,15588,17390 
450,11989,19346,495,3494,17826,17747 
460,13350,20167,593,3961,20163,18096 
470,14225,21258,749,4577,22349,18530 
480,15272,22480,911,5248,24856,19104 
490,16405,23670,1109,5912,27392,19660 
500,17163,24870,1276,6549,29560,20210 
510,18047,26129,1479,7212,31914,20736 
520,18883,27383,1660,7931,34278,21260 
530,19879,28686,1817,8690,36944,21813 
540,21348,29930,2002,9412,40027,22323 
550,22757,31301,2205,10244,43300,22821 
560,24466,32617,2414,11102,46853,23269 
570,26469,33935,2612,11949,50724,23685 
580,28323,35184,2808,12840,54631,24041 
590,30444,36529,3047,13738,58850,24374 
600,32753,37735,3339,14636,63107,24703 
610,34854,39084,3619,15632,67392,25003 
620,37219,40429,3870,16555,71797,25321 
630,39736,41814,4129,17518,76615,25610 
640,42229,43312,4445,18639,81747,25891 
650,44582,44547,4707,19633,86658,26140 
660,47130,45850,5038,20704,91723,26372 
670,49429,47119,5382,21724,96261,26587 
680,52085,48357,5702,22644,100836,26810 
690,54409,49743,6044,23704,105527,27037 
700,56947,51115,6333,24721,110487,27287 
710,60189,52225,6574,25596,115714,27561 
720,63660,53031,6802,26394,121105,27871 
730,66540,53697,7061,27182,125865,28191 
740,68576,54490,7349,27992,129830,28616 
750,69863,55158,7647,28701,132399,29030 
760,70381,55743,7955,29211,133695,29473 
770,70598,56293,8232,29611,134308,29998 
780,70725,56782,8339,29786,134556,30519 
790,70725,57178,8373,29827,134591,30931 
800,70725,57515,8383,29838,134596,31303 
810,70725,57626,8384,29839,134596,31413 
818,70725,57636,8384,29839,134596,31430 
