time,size_sent,size_rcv 
0,4.20625,143.01484375 
10,32.2359375,565.45 
20,123.96015625,1552.5390625 
30,264.29609375,2921.1796875 
40,450.68203125,4676.9984375 
50,653.89375,6451.52734375 
60,848.50078125,8347.71484375 
70,1010.66171875,9849.934375 
80,1183.10234375,11535.65546875 
90,1396.48359375,13553.5375 
100,1672.85078125,16155.571875 
110,2003.3015625,19091.8140625 
120,2321.97734375,22083.76953125 
130,2605.73515625,24637.4421875 
140,2864.58515625,26960.634375 
150,3133.5140625,29518.25625 
160,3467.40703125,32644.6890625 
170,3837.89609375,36007.4734375 
180,4213.41015625,39717.13125 
190,4611.8671875,43491.65625 
200,5071.0921875,47680.465625 
210,5595.8234375,52724.94140625 
220,6210.825,58553.5578125 
230,6818.60859375,64091.1125 
240,7445.259375,70085.6 
250,8122.93046875,76457.7453125 
260,8876.04140625,83469.496875 
270,9706.446875,91146.9671875 
280,10576.134375,98907.74375 
290,11388.0546875,106630.9375 
300,12259.10078125,114820.984375 
310,13100.471875,122518.7203125 
320,13829.5171875,129572.17265625 
330,14689.38984375,137120.8328125 
340,15671.8765625,145405.42265625 
350,16871.96015625,153117.9421875 
360,18228.621875,161825.68359375 
370,19802.67421875,170969.95078125 
380,21598.71484375,179421.2390625 
390,23453.73984375,187641.7359375 
400,25295.77265625,196063.71015625 
410,27284.771875,204700.42421875 
420,29336.3796875,214116.58515625 
430,31450.69921875,223937.9640625 
440,33610.10546875,233335.31953125 
450,35833.73828125,242789.12890625 
460,38152.5578125,252999.746875 
470,40504.93515625,266180.903125 
480,43146.2359375,281189.0859375 
490,45944.88359375,296118.05859375 
500,48412.8390625,310522.30859375 
510,51063.24453125,325708.0203125 
520,53665.91875,340932.353125 
530,56507.82578125,356538.55234375 
540,59608.96640625,371953.9625 
550,62837.0421875,388579.8390625 
560,66291.190625,404716.134375 
570,69943.8578125,420822.8109375 
580,73468.25078125,436372.028125 
590,77276.975,452793.2640625 
600,81138.703125,468190.35625 
610,84969.42421875,484872.128125 
620,88936.29765625,501318.17890625 
630,93140.82265625,518285.13203125 
640,97607.3796875,536566.96015625 
650,101667.196875,552207.08203125 
660,105957.409375,568879.5265625 
670,109915.58671875,584862.4109375 
680,114007.28046875,600321.75 
690,118070.92265625,617365.9265625 
700,122296.321875,634374.89453125 
710,126757.53125,649291.6421875 
720,131278.4875,661699.875 
730,135277.81484375,672701.0109375 
740,138784.36953125,685415.56015625 
750,141399.58828125,695695.04140625 
760,143134.7875,704429.99140625 
770,144368.7328125,712184.8796875 
780,145281.78671875,718302.0421875 
790,145791.04453125,722669.615625 
800,146232.19609375,725988.821875 
810,146375.74921875,726954.946875 
818,146394.16328125,727020.4484375 
