time,page 
0,7.281 
10,6.882 
20,6.488 
30,6.39 
40,5.592 
50,5.592 
60,5.592 
70,5.592 
80,5.592 
90,5.592 
100,5.592 
110,5.592 
120,5.592 
130,5.592 
140,5.501 
150,5.501 
160,5.501 
170,5.501 
180,5.501 
190,5.501 
200,5.501 
210,5.501 
220,5.501 
230,5.501 
240,5.248 
250,5.248 
260,5.248 
270,5.248 
280,5.248 
290,5.248 
300,5.248 
310,5.248 
320,1.02 
330,0.79 
340,0.757 
350,0.757 
360,0.74 
370,0.707 
380,0.693 
390,0.693 
400,0.691 
410,0.691 
420,0.691 
430,0.684 
440,0.684 
450,0.684 
460,0.684 
470,0.684 
480,0.684 
490,0.684 
500,0.684 
510,0.684 
520,0.684 
530,0.684 
540,0.684 
550,0.684 
560,0.684 
570,0.684 
580,0.684 
590,0.684 
600,0.684 
610,0.684 
620,0.684 
630,0.684 
640,0.684 
650,0.684 
660,0.684 
670,0.684 
680,0.684 
690,0.684 
700,0.684 
710,0.684 
720,0.684 
730,0.684 
740,0.684 
750,0.684 
760,0.684 
770,0.684 
780,0.684 
790,0.684 
800,0.684 
810,0.684 
818,0.684 
