time,size_sent,size_rcv 
0,4.20625,143.01484375 
10,28.0296875,422.43515625 
20,91.72421875,987.0890625 
30,140.3359375,1368.640625 
40,186.3859375,1755.81875 
50,203.21171875,1774.52890625 
60,194.60703125,1896.1875 
70,162.1609375,1502.21953125 
80,172.440625,1685.72109375 
90,213.38125,2017.88203125 
100,276.3671875,2602.034375 
110,330.45078125,2936.2421875 
120,318.67578125,2991.95546875 
130,283.7578125,2553.67265625 
140,258.85,2323.1921875 
150,268.92890625,2557.621875 
160,333.89296875,3126.4328125 
170,370.4890625,3362.784375 
180,375.5140625,3709.6578125 
190,398.45703125,3774.525 
200,459.225,4188.809375 
210,524.73125,5044.47578125 
220,615.0015625,5828.61640625 
230,607.78359375,5537.5546875 
240,626.65078125,5994.4875 
250,677.67109375,6372.1453125 
260,753.1109375,7011.7515625 
270,830.40546875,7677.4703125 
280,869.6875,7760.7765625 
290,811.9203125,7723.19375 
300,871.04609375,8190.046875 
310,841.37109375,7697.7359375 
320,729.0453125,7053.45234375 
330,859.87265625,7548.66015625 
340,982.48671875,8284.58984375 
350,1200.08359375,7712.51953125 
360,1356.66171875,8707.74140625 
370,1574.05234375,9144.2671875 
380,1796.040625,8451.28828125 
390,1855.025,8220.496875 
400,1842.0328125,8421.97421875 
410,1988.99921875,8636.7140625 
420,2051.6078125,9416.1609375 
430,2114.31953125,9821.37890625 
440,2159.40625,9397.35546875 
450,2223.6328125,9453.809375 
460,2318.81953125,10210.61796875 
470,2352.37734375,13181.15625 
480,2641.30078125,15008.1828125 
490,2798.64765625,14928.97265625 
500,2467.95546875,14404.25 
510,2650.40546875,15185.71171875 
520,2602.67421875,15224.3328125 
530,2841.90703125,15606.19921875 
540,3101.140625,15415.41015625 
550,3228.07578125,16625.8765625 
560,3454.1484375,16136.2953125 
570,3652.6671875,16106.6765625 
580,3524.39296875,15549.2171875 
590,3808.72421875,16421.2359375 
600,3861.728125,15397.0921875 
610,3830.72109375,16681.771875 
620,3966.8734375,16446.05078125 
630,4204.525,16966.953125 
640,4466.55703125,18281.828125 
650,4059.8171875,15640.121875 
660,4290.2125,16672.44453125 
670,3958.17734375,15982.884375 
680,4091.69375,15459.3390625 
690,4063.6421875,17044.1765625 
700,4225.39921875,17008.96796875 
710,4461.209375,14916.74765625 
720,4520.95625,12408.2328125 
730,3999.32734375,11001.1359375 
740,3506.5546875,12714.54921875 
750,2615.21875,10279.48125 
760,1735.19921875,8734.95 
770,1233.9453125,7754.88828125 
780,913.05390625,6117.1625 
790,509.2578125,4367.5734375 
800,441.1515625,3319.20625 
810,143.553125,966.125 
818,18.4140625,65.5015625 
