time,connect,request 
0,1.444,6.628 
10,1.196,6.628 
20,1.114,6.304 
30,1.114,6.304 
40,1.114,6.212 
50,1.114,5.787 
60,1.114,5.787 
70,1.114,5.787 
80,1.114,5.787 
90,1.114,5.787 
100,1.114,5.787 
110,1.114,5.787 
120,1.114,5.787 
130,1.114,5.787 
140,1.114,5.787 
150,1.102,5.787 
160,1.102,5.787 
170,1.102,5.787 
180,1.102,5.787 
190,1.057,5.787 
200,1.057,5.787 
210,1.057,5.787 
220,1.057,5.787 
230,1.057,5.787 
240,1.057,5.682 
250,1.057,5.682 
260,1.057,5.682 
270,1.057,5.682 
280,1.057,5.257 
290,1.057,5.257 
300,1.057,5.257 
310,1.036,5.257 
320,1.036,5.257 
330,1.036,5.257 
340,1.036,5.257 
350,1.036,5.257 
360,0.964,0.687 
370,0.825,0.687 
380,0.77,0.68 
390,0.77,0.669 
400,0.759,0.669 
410,0.759,0.669 
420,0.759,0.669 
430,0.759,0.669 
440,0.759,0.669 
450,0.759,0.669 
460,0.759,0.669 
470,0.759,0.669 
480,0.759,0.669 
490,0.759,0.669 
500,0.759,0.669 
510,0.759,0.669 
520,0.759,0.669 
530,0.759,0.669 
540,0.759,0.669 
550,0.759,0.669 
560,0.759,0.669 
570,0.75,0.669 
580,0.75,0.669 
590,0.75,0.669 
600,0.75,0.669 
610,0.75,0.669 
620,0.75,0.669 
630,0.75,0.669 
640,0.75,0.669 
650,0.75,0.669 
660,0.75,0.669 
670,0.75,0.669 
680,0.75,0.669 
690,0.75,0.669 
700,0.75,0.669 
710,0.75,0.669 
720,0.75,0.669 
730,0.75,0.669 
740,0.75,0.669 
750,0.75,0.669 
760,0.75,0.669 
770,0.75,0.669 
780,0.75,0.669 
790,0.75,0.669 
800,0.75,0.669 
803,0.75,0.669 
