time,size_sent,size_rcv 
0,4.725,136.325 
10,38.9015625,665.80546875 
20,130.70078125,1686.07109375 
30,303.7296875,3396.15234375 
40,545.9578125,5676.82421875 
50,782.47265625,7755.71171875 
60,966.38125,9371.60546875 
70,1078.40234375,10455.39609375 
80,1180.8625,11471.13671875 
90,1326.15625,12991.90390625 
100,1545.09609375,15001.0375 
110,1776.2640625,17261.07578125 
120,2028.7515625,19610.51484375 
130,2290.04765625,22138.22578125 
140,2580.2578125,24815.7421875 
150,2928.3515625,28148.93828125 
160,3293.95859375,31449.39296875 
170,3670.83984375,34893.69921875 
180,4032.7,38349.80546875 
190,4415.33984375,42138.55390625 
200,4912.41328125,46871.675 
210,5515.06640625,52701.52890625 
220,6170.646875,58689.46796875 
230,6810.13046875,64668.0671875 
240,7460.4171875,70997.44375 
250,8177.54609375,77620.93203125 
260,8999.07109375,85311.6109375 
270,9857.92890625,93297.39375 
280,10765.30234375,101955.940625 
290,11756.30546875,110842.12734375 
300,12749.72109375,120447.88125 
310,13814.97109375,130547.3625 
320,14921.88046875,141145.41953125 
330,16058.11640625,151438.45703125 
340,17203.7015625,162177.03515625 
350,18364.80234375,173089.69296875 
360,19602.35625,183939.5984375 
370,21103.7546875,195496.3734375 
380,22863.9171875,207575.6296875 
390,24920.665625,219110.54921875 
400,27098.92734375,230518.2140625 
410,29338.5734375,241936.48046875 
420,31427.65703125,252439.40859375 
430,33550.40234375,263651.86875 
440,35705.47109375,274405.7109375 
450,37979.9796875,284949.09296875 
460,40302.11796875,296762.4328125 
470,42850.65859375,308482.0703125 
480,45410.20625,319373.75 
490,47969.95546875,330506.88046875 
500,50603.56875,342118.8578125 
510,53354.31328125,352796.53046875 
520,56062.075,363818.22578125 
530,58936.71796875,374703.06953125 
540,61879.7375,385424.3421875 
550,64842.08125,395883.31640625 
560,67950.58359375,407690.959375 
570,71263.22734375,419453.85625 
580,74726.3046875,430880.14453125 
590,78266.2625,442179.5421875 
600,81716.33125,452786.24296875 
610,85516.54765625,463598.79375 
620,89532.6859375,474941.94921875 
630,93750.20625,486917.9015625 
640,98093.57265625,498928.58984375 
650,102450.13984375,510649.2875 
660,106727.08046875,522031.259375 
670,110947.8453125,533832.45546875 
680,115312.45,545582.92421875 
690,119607.5578125,557378.98984375 
700,124146.37890625,571417.5046875 
710,128794.17578125,586206.20390625 
720,133209.0328125,600295.31953125 
730,137181.07890625,611500.6421875 
740,140038.2109375,620563.653125 
750,142067.67421875,629216.546875 
760,143270.46328125,635173.15078125 
770,143952.4375,638562.753125 
780,144206.12265625,639848.7953125 
790,144270.98828125,640199.4984375 
800,144286.06875,640245.4078125 
803,144286.8234375,640246.9390625 
