time,connect,request 
0,0.9,1.5 
10,1.9,7 
20,2,16.2 
30,0.9,28.1 
40,0.3,39 
50,0,38 
60,0.9,30.1 
70,1.3,19 
80,1.7,17.5 
90,2,24.7 
100,0.6,35.3 
110,1.7,38.5 
120,2.2,41.8 
130,1.9,43.3 
140,2,47.3 
150,2.1,57.1 
160,1.8,59.6 
170,1.7,61.2 
180,3.8,60.6 
190,4.4,64.3 
200,3.9,81.7 
210,3.3,98.8 
220,3.8,106.9 
230,4.5,105.4 
240,6,108.7 
250,4.4,116.8 
260,5.2,134.6 
270,5,139.9 
280,6.5,150.5 
290,5.6,158.4 
300,7.6,166.2 
310,9.7,176.2 
320,11.8,180.7 
330,8.1,178.6 
340,10.5,183.2 
350,10.2,187.7 
360,25.8,220.4 
370,68.5,291.8 
380,105.2,355.7 
390,157.9,442.7 
400,193.8,481.5 
410,198.8,495.6 
420,193.4,465.4 
430,190.6,472.1 
440,195.5,484.7 
450,215.2,516.5 
460,231.8,534.6 
470,251.5,584.2 
480,263.6,596.7 
490,268.6,600.8 
500,273.7,615.8 
510,290.8,651.2 
520,306.2,650.6 
530,320.9,690.4 
540,337.5,713.6 
550,341.7,721.2 
560,358.4,763.4 
570,386.6,813.2 
580,419.5,861.9 
590,434.1,888.9 
600,425.7,867.8 
610,474.8,966.3 
620,512.2,1031.8 
630,550,1089.4 
640,573.5,1127.9 
650,563.1,1118.9 
660,561.6,1105.7 
670,549.8,1096.9 
680,559.9,1128.6 
690,558.9,1108.4 
700,590.2,1167.8 
710,603,1187.1 
720,571.1,1112.6 
730,526.1,994.4 
740,381.6,704.7 
750,258.4,489 
760,137.5,287 
770,58.2,150.3 
780,17.1,49.7 
790,3.4,12.4 
800,1.2,2.9 
803,0,0.1 
