time,502,200,500,422,400,302 
360,21.1,88.4,,4.5,17.3,89.1 
370,48.9,91.9,,12.8,58.5,79.7 
380,66.8,95.5,,21.4,93.7,78.3 
390,103.7,87.5,1,30.8,152.4,67.3 
400,110,87.3,3.2,36.9,179.5,64.6 
410,122.6,85,5.3,36.3,186.1,60.3 
420,112.8,76.9,8.7,37.8,175.3,53.9 
430,113.1,85.4,9.9,38.4,167.5,57.8 
440,126.4,79.9,7.2,38.9,180.7,51.7 
450,132.7,80.7,7.4,41.7,200.5,53.5 
460,129.5,88.6,8.5,43.7,211.5,52.7 
470,152.7,84.3,9.1,46.1,236.9,55.1 
480,166.8,80.3,10.1,44.8,242.5,52.2 
490,166.3,81.9,10,47.5,246.9,48.2 
500,175.2,86.1,10.1,45.9,248.8,49.8 
510,197.1,77.8,9.1,44.2,277.7,45.2 
520,191.6,80,9.6,46.8,280.9,41.7 
530,209.5,80.1,10.8,45.9,301.4,42.7 
540,233.5,77.2,11.7,45,308,38.2 
550,231.4,74.3,12.8,48.6,313.4,40.7 
560,245.4,84.4,11.6,47.8,331,43.2 
570,261.1,81.7,10.9,54.3,363.9,41.3 
580,280.6,80.5,12.6,56.8,391.9,39.5 
590,298.9,78.5,13,54.5,404.9,39.1 
600,301.3,75.9,12.7,50.6,393.7,33.6 
610,355.6,77,13.4,49.2,440,31.1 
620,368.3,78.8,13.2,56.8,481.9,33 
630,384.4,81.7,13.2,58,521,31.1 
640,402.6,78.3,17,61.4,536.3,32.1 
650,402,75.7,17.5,63,528.7,32.1 
660,397.4,75.7,17.7,69,516.3,30 
670,402.5,81.3,16.5,58.2,508.2,30.1 
680,410.1,79.1,15.7,61.2,527.5,34.7 
690,394.2,81.4,15.3,64.2,522.2,31.2 
700,369.7,99.6,17.9,88.6,562.4,30.6 
710,359.8,112.2,21.5,90.6,573,28.8 
720,306.9,106.3,23.5,100.8,557.6,17.8 
730,283,81.2,28,80,509.9,12.1 
740,170.6,61.6,33.1,78.1,353.3,8 
750,57.3,60.9,43.8,84.8,235.1,7 
760,0,37.9,54,69.6,119.3,6.2 
770,0,20.8,32.2,40.1,47.4,9.8 
780,0,8.9,9.6,11.6,13,6.6 
790,0,3,2,2.8,2.8,1.8 
800,0,0.3,0.8,0.6,0.8,0.4 
803,0,0,0,0.1,0,0 
