time,connect,request 
0,7.356620542237389,29.97589591210467 
10,0.5695558360823918,30.813880681890023 
20,0.10756370205603745,25.14806536737423 
30,0.276249529355501,37.416551927886985 
40,0.047541794478355756,35.106673658648056 
50,0,34.15028414249427 
60,3.3511611733661133,28.258057738511216 
70,0.15913925277928112,21.909287728368355 
80,0.5176082873180703,23.9461569460481 
90,0.08822146847564936,37.420341318632104 
100,0.08206653804484912,28.492117442830395 
110,0.4347831738976317,26.934980450185474 
120,4.538065964293709,27.8159615621677 
130,2.4336196540335995,27.930699443867827 
140,0.30144964753669884,42.3732799645898 
150,0.13550690922967573,39.1677959780471 
160,0.22385748332255093,25.646121625648505 
170,0.47911620625934376,28.769898859781488 
180,1.4478465095566788,30.815108029288076 
190,0.40389133211936723,32.93894941861263 
200,1.1830936952119346,32.367416404052946 
210,0.506416347473166,46.93656288473468 
220,0.16808765520940258,30.14219373674884 
230,0.13195923425881514,33.44670142481408 
240,0.7313965976510663,43.712220758785215 
250,0.11126861205625613,37.84353869796669 
260,0.8126411556948083,45.02793589781862 
270,1.1770868046155305,46.50066501522163 
280,0.1643130033713798,68.73044047112104 
290,0.14616926517442944,79.74022082198222 
300,0.9923350233043551,122.15494738151055 
310,0.18162078538047116,118.98640541300004 
320,0.8236389973789774,213.91643024386724 
330,0.16438564829584573,286.3685647538994 
340,0.18588310275857908,284.05690089277095 
350,0.2800461274961093,267.8132751908271 
360,0.9928662097070189,600.673135610931 
370,1.4115556994027492,742.7547502702381 
380,2.1932320424213447,721.7857310462974 
390,2.3687646024729134,753.9942455714308 
400,2.720300630202078,735.1667942993813 
410,3.606774619060763,728.8619857456226 
420,3.2532137377468335,772.0322589556454 
430,2.834997798860078,750.7859315981689 
440,2.9000894243614908,795.7015481088449 
450,3.658754345730014,766.8725522252034 
460,3.371340211809153,750.9185130504064 
470,3.864931104157376,708.7151115588986 
480,3.3578792389608565,721.4201752379581 
490,3.451580066438977,751.721281076139 
500,3.682119555840593,714.6706549971948 
510,3.468444248813827,745.8046888222818 
520,4.412111802272858,721.9953060541661 
530,4.361528466730025,731.7840756548313 
540,4.059637442960104,739.1947360728706 
550,3.8402896818518744,748.3442830152194 
560,4.077228405749585,697.3284639759414 
570,4.299763188515856,678.0218860909754 
580,4.582483483829929,674.6642326731196 
590,4.7400700671733285,670.1219020260023 
600,4.761286373917182,673.9162785427316 
610,4.86402806841706,702.3458622139935 
620,5.25956375450705,655.4366544476837 
630,5.59729007626238,637.521632477416 
640,5.938075228012422,647.0118180072508 
650,6.344147141809104,619.9528970208066 
660,5.772422026479866,630.76790513401 
670,5.6969255145897755,650.5541064403888 
680,6.044850250000511,616.5506294340491 
690,6.6168814956258135,624.4075317623509 
700,8.3692181410469,558.1008149675113 
710,9.126351968526457,524.2731983860909 
720,7.575764015320546,567.4298857519664 
730,4.8328401060946184,662.0053093829146 
740,4.0682074471364755,813.2278278779831 
750,3.732547635740549,924.5259744306511 
760,2.881729968214541,1050.1490794202803 
770,0.9906444906216586,967.7376504129709 
780,2.425301406481409,58.53537476608922 
790,0.3273424183076941,67.2211762835415 
800,1.0607162543405386,46.20873491921977 
803,0,0.0 
