time,session 
30,0.1 
40,0.6 
50,0.7 
60,2 
70,1.3 
80,0.9 
90,0.3 
100,0.4 
110,0.9 
120,1.3 
130,1.5 
140,1.4 
150,1.2 
160,1.5 
170,1.9 
180,2.4 
190,2 
200,1.5 
210,2.2 
220,2.3 
230,3.9 
240,3.5 
250,3.7 
260,3.3 
270,4.1 
280,4.8 
290,3.8 
300,5.2 
310,5.5 
320,5.4 
330,3.7 
340,3 
350,3.2 
360,3 
370,5.7 
380,7.9 
390,8.5 
400,12.8 
410,14.5 
420,17.7 
430,17 
440,15.6 
450,16.1 
460,15.4 
470,15.3 
480,19.3 
490,19.6 
500,20.8 
510,19.5 
520,19.6 
530,22.5 
540,22.3 
550,24.7 
560,22.9 
570,23.8 
580,23.4 
590,28.1 
600,28.3 
610,31.3 
620,29.5 
630,31.6 
640,33.5 
650,36.8 
660,37.7 
670,38.8 
680,35.1 
690,37.2 
700,35.4 
710,36.3 
720,39.9 
730,38.9 
740,38.1 
750,32.1 
760,31.1 
770,25.4 
780,8.2 
790,2.5 
800,0.6 
803,0.1 
