time,page 
0,47.11243507649264 
10,53.511032858832785 
20,43.65392134125116 
30,58.33773461273887 
40,49.57805352763887 
50,46.38449294565271 
60,38.50024680760162 
70,33.871379143015744 
80,41.35307335302108 
90,59.3756334365149 
100,44.876830682607086 
110,39.959053022952766 
120,43.236717207476374 
130,41.860586403197 
140,58.23111421269947 
150,59.326547162142965 
160,37.7705327811053 
170,42.60329507485014 
180,45.80625057067359 
190,49.55971080332071 
200,48.014285437201494 
210,68.62978388385 
220,43.48220959357666 
230,47.09329286001943 
240,62.21914626388153 
250,52.98168880803822 
260,65.27795396377064 
270,63.26972763218028 
280,96.58136291051092 
290,113.73557024543602 
300,177.0131306548656 
310,172.90150140891114 
320,346.63318050582143 
330,550.6435075972895 
340,639.9365812397645 
350,826.3082742508428 
360,1131.2668943055512 
370,1286.0075263542947 
380,1217.20786198673 
390,1217.041023771042 
400,1175.4497868567414 
410,1158.3565694393656 
420,1220.241884881925 
430,1171.0190442026883 
440,1246.4472817698395 
450,1192.2770668477938 
460,1188.7318638581746 
470,1129.5039099760552 
480,1102.9201615661202 
490,1153.8112705840933 
500,1106.5421267770946 
510,1122.940907357441 
520,1127.0993240246296 
530,1117.250583890328 
540,1111.1673531116282 
550,1131.3645668665774 
560,1080.4972696699697 
570,1042.3580806032028 
580,1019.4495011464389 
590,1006.043926866273 
600,990.6813395776304 
610,1015.6745716739731 
620,952.786759836913 
630,936.2406589172102 
640,945.2053715538882 
650,900.689815657273 
660,894.8938171842361 
670,933.6774253794667 
680,890.8290239873929 
690,902.9157611370621 
700,807.7013770308662 
710,742.8934080445517 
720,775.4148977697525 
730,875.1439930108551 
740,1058.4727429522006 
750,1159.7309269519362 
760,1278.205533120744 
770,1232.866103522553 
780,67.2064681398017 
790,72.42777040802513 
800,48.346939232112724 
803,0.0 
