time,page 
0,190.921 
10,201.783 
20,201.783 
30,299.922 
40,299.922 
50,343.639 
60,343.639 
70,343.639 
80,343.639 
90,356.052 
100,356.052 
110,356.052 
120,356.052 
130,356.052 
140,502.129 
150,502.129 
160,502.129 
170,502.129 
180,502.129 
190,502.129 
200,502.129 
210,502.129 
220,502.129 
230,502.129 
240,502.129 
250,502.129 
260,502.129 
270,502.129 
280,770.944 
290,770.944 
300,859.375 
310,1033.05 
320,1594.934 
330,2017.34 
340,2594.996 
350,3150.2 
360,3718.775 
370,4148.111 
380,4148.111 
390,4162.153 
400,4219.158 
410,4498.842 
420,5157.24 
430,5157.24 
440,5157.24 
450,5218.321 
460,5218.321 
470,5218.321 
480,5218.321 
490,5331.866 
500,5331.866 
510,5899.651 
520,5899.651 
530,6587.372 
540,6587.372 
550,6587.372 
560,6587.372 
570,6587.372 
580,6587.372 
590,6587.372 
600,6587.372 
610,7170.903 
620,7199.148 
630,8033.617 
640,8033.617 
650,8033.617 
660,8033.617 
670,8033.617 
680,8033.617 
690,8033.617 
700,8033.617 
710,8033.617 
720,8033.617 
730,8033.617 
740,9230.2 
750,9230.2 
760,9230.2 
770,9230.2 
780,9230.2 
790,9230.2 
800,9230.2 
803,9230.2 
