time,size_sent,size_rcv 
0,4.725,136.325 
10,34.1765625,529.48046875 
20,91.79921875,1020.265625 
30,173.02890625,1710.08125 
40,242.228125,2280.671875 
50,236.51484375,2078.8875 
60,183.90859375,1615.89375 
70,112.02109375,1083.790625 
80,102.46015625,1015.740625 
90,145.29375,1520.7671875 
100,218.93984375,2009.13359375 
110,231.16796875,2260.03828125 
120,252.4875,2349.4390625 
130,261.29609375,2527.7109375 
140,290.21015625,2677.51640625 
150,348.09375,3333.19609375 
160,365.60703125,3300.4546875 
170,376.88125,3444.30625 
180,361.86015625,3456.10625 
190,382.63984375,3788.7484375 
200,497.0734375,4733.12109375 
210,602.653125,5829.85390625 
220,655.58046875,5987.9390625 
230,639.48359375,5978.59921875 
240,650.28671875,6329.3765625 
250,717.12890625,6623.48828125 
260,821.525,7690.67890625 
270,858.8578125,7985.7828125 
280,907.3734375,8658.546875 
290,991.003125,8886.18671875 
300,993.415625,9605.75390625 
310,1065.25,10099.48125 
320,1106.909375,10598.05703125 
330,1136.2359375,10293.0375 
340,1145.58515625,10738.578125 
350,1161.10078125,10912.6578125 
360,1237.55390625,10849.90546875 
370,1501.3984375,11556.775 
380,1760.1625,12079.25625 
390,2056.7484375,11534.91953125 
400,2178.26171875,11407.66484375 
410,2239.64609375,11418.26640625 
420,2089.08359375,10502.928125 
430,2122.7453125,11212.46015625 
440,2155.06875,10753.8421875 
450,2274.50859375,10543.38203125 
460,2322.13828125,11813.33984375 
470,2548.540625,11719.6375 
480,2559.54765625,10891.6796875 
490,2559.74921875,11133.13046875 
500,2633.61328125,11611.97734375 
510,2750.74453125,10677.67265625 
520,2707.76171875,11021.6953125 
530,2874.64296875,10884.84375 
540,2943.01953125,10721.27265625 
550,2962.34375,10458.97421875 
560,3108.50234375,11807.64296875 
570,3312.64375,11762.896875 
580,3463.07734375,11426.28828125 
590,3539.9578125,11299.39765625 
600,3450.06875,10606.70078125 
610,3800.21640625,10812.55078125 
620,4016.13828125,11343.15546875 
630,4217.5203125,11975.95234375 
640,4343.36640625,12010.68828125 
650,4356.5671875,11720.69765625 
660,4276.940625,11381.971875 
670,4220.76484375,11801.19609375 
680,4364.6046875,11750.46875 
690,4295.1078125,11796.065625 
700,4538.82109375,14038.51484375 
710,4647.796875,14788.69921875 
720,4414.85703125,14089.115625 
730,3972.04609375,11205.32265625 
740,2857.13203125,9063.0109375 
750,2029.46328125,8652.89375 
760,1202.7890625,5956.60390625 
770,681.97421875,3389.60234375 
780,253.68515625,1286.0421875 
790,64.865625,350.703125 
800,15.08046875,45.909375 
803,0.7546875,1.53125 
