time,size_sent,size_rcv 
0,8.1234375,179.5125 
10,50.89140625,636.265625 
20,135.05859375,1528.19765625 
30,247.259375,2617.06171875 
40,376.41640625,3788.22109375 
50,508.29140625,5040.5578125 
60,657.7765625,6517.95 
70,825.42734375,8131.5359375 
80,1027.478125,10007.39609375 
90,1251.20234375,12159.81953125 
100,1485.1203125,14394.25390625 
110,1768.79140625,16903.0734375 
120,2073.02421875,19846.78046875 
130,2421.1,22985.80234375 
140,2768.5421875,26219.003125 
150,3121.384375,29470.59375 
160,3470.1234375,32595.97421875 
170,3831.25703125,35945.27109375 
180,4187.746875,39297.8453125 
190,4565.41953125,42810.528125 
200,4976.41953125,46630.1796875 
210,5443.31640625,51118.559375 
220,5982.634375,56182.51328125 
230,6575.678125,61729.76953125 
240,7225.3109375,67829.85390625 
250,7933.3,74615.3828125 
260,8730.71015625,82009.9515625 
270,9625.371875,90506.72890625 
280,10674.65234375,100078.86796875 
290,11784.79609375,110408.890625 
300,12922.14609375,120976.934375 
310,14079.34296875,131969.72578125 
320,15278.16640625,142551.64921875 
330,16419.328125,153447.978125 
340,17683.8921875,164932.6453125 
350,18928.00390625,176341.2796875 
360,20116.415625,187726.61875 
370,21356.0078125,199061.89140625 
380,22603.8359375,210128.1171875 
390,24060.4640625,221091.709375 
400,25845.37109375,232772.875 
410,27948.01875,245341.5625 
420,30347.978125,258248.64609375 
430,32798.15625,270029.90703125 
440,35361.8828125,281666.290625 
450,37827.2671875,293065.234375 
