time,sentpackets@tsung_controller@ip-172-31-22-253 
10,201 
20,368 
30,606 
40,965 
50,965 
60,965 
70,984 
80,1065 
90,1495 
100,1495 
110,1642 
120,1655 
130,1978 
140,2505 
150,2505 
160,2505 
170,2505 
180,2505 
190,2505 
200,2505 
210,2775 
220,3186 
230,3419 
240,4061 
250,4479 
260,4722 
270,5421 
280,6464 
290,6796 
300,7184 
310,7602 
320,7989 
330,7989 
340,7989 
350,8347 
360,8347 
370,8347 
380,8880 
390,9583 
400,11838 
410,14762 
420,18129 
430,19976 
440,22356 
450,22356 
