time,freemem@tsung_controller@ip-172-31-22-253 
0,3514.3671875 
10,3514.3671875 
20,3511.96875 
30,3507.25390625 
40,3502.15234375 
50,3498.87109375 
60,3498.87109375 
70,3493.21875 
80,3490.19140625 
90,3488.33203125 
100,3488.33203125 
110,3476.23828125 
120,3476.23828125 
130,3474.64453125 
140,3472.5078125 
150,3472.0234375 
160,3471.421875 
170,3470.91796875 
180,3470.91796875 
190,3470.91796875 
200,3469.875 
210,3469.875 
220,3461.01171875 
230,3453.69921875 
240,3451.421875 
250,3436.8125 
260,3431.87890625 
270,3418.65234375 
280,3402.54296875 
290,3394.4140625 
300,3381.90234375 
310,3365.3203125 
320,3360.7109375 
330,3330.86328125 
340,3330.86328125 
350,3300.22265625 
360,3296.35546875 
370,3243.7265625 
380,3233.359375 
390,3186.1875 
400,3159.765625 
410,3147.375 
420,3133.0546875 
430,3109.296875 
440,3108.08984375 
450,3092.01171875 
