time,session 
30,0 
40,3647.399290248811 
50,2517.0315138377937 
60,4639.403975067754 
70,4648.938084782609 
80,8260.135024125111 
90,3892.830866681547 
100,5277.180009238539 
110,5811.860679340146 
120,8171.332562075797 
130,6375.2322662961 
140,9849.390776773602 
150,9103.641230186015 
160,10045.054297642715 
170,11473.728660201585 
180,8305.626259929673 
190,7437.203232794225 
200,7906.280011062848 
210,17244.848907695654 
220,8477.932729557282 
230,6215.938448215868 
240,14528.769719405107 
250,6961.578723846138 
260,10062.946452197837 
270,8797.747103697697 
280,9139.888887663641 
290,12659.428088139553 
300,9482.523508655508 
310,10616.009293201745 
320,8121.063749083008 
330,10001.897112861074 
340,11178.593263436485 
350,7787.560691503487 
360,10780.511055600895 
370,8455.945205559443 
380,12647.388813033314 
390,9708.758108815635 
400,11141.540188394105 
410,9118.219730489129 
420,13184.521279246539 
430,15807.382591772206 
440,15436.144090384834 
450,16001.155797350288 
