time,size_sent,size_rcv 
0,8.1234375,179.5125 
10,42.76796875,456.753125 
20,84.1671875,891.93203125 
30,112.20078125,1088.8640625 
40,129.15703125,1171.159375 
50,131.875,1252.33671875 
60,149.48515625,1477.3921875 
70,167.65078125,1613.5859375 
80,202.05078125,1875.86015625 
90,223.72421875,2152.4234375 
100,233.91796875,2234.434375 
110,283.67109375,2508.81953125 
120,304.2328125,2943.70703125 
130,348.07578125,3139.021875 
140,347.4421875,3233.20078125 
150,352.8421875,3251.590625 
160,348.7390625,3125.38046875 
170,361.13359375,3349.296875 
180,356.48984375,3352.57421875 
190,377.67265625,3512.6828125 
200,411,3819.6515625 
210,466.896875,4488.3796875 
220,539.31796875,5063.95390625 
230,593.04375,5547.25625 
240,649.6328125,6100.084375 
250,707.9890625,6785.52890625 
260,797.41015625,7394.56875 
270,894.66171875,8496.77734375 
280,1049.28046875,9572.1390625 
290,1110.14375,10330.02265625 
300,1137.35,10568.04375 
310,1157.196875,10992.79140625 
320,1198.8234375,10581.9234375 
330,1141.16171875,10896.32890625 
340,1264.5640625,11484.6671875 
350,1244.11171875,11408.634375 
360,1188.41171875,11385.3390625 
370,1239.5921875,11335.27265625 
380,1247.828125,11066.22578125 
390,1456.628125,10963.5921875 
400,1784.90703125,11681.165625 
410,2102.64765625,12568.6875 
420,2399.959375,12907.08359375 
430,2450.178125,11781.2609375 
440,2563.7265625,11636.38359375 
450,2465.384375,11398.94375 
