time,freemem@tsung_controller@ip-172-31-22-253 
0,3514.3671875 
10,3515.46875 
20,3515.46875 
30,3515.46875 
40,3515.46875 
50,3515.46875 
60,3515.46875 
70,3515.46875 
80,3515.46875 
90,3515.46875 
100,3515.46875 
110,3515.46875 
120,3515.46875 
130,3515.46875 
140,3515.46875 
150,3515.46875 
160,3515.46875 
170,3515.46875 
180,3515.46875 
190,3515.46875 
200,3515.46875 
210,3515.46875 
220,3515.46875 
230,3515.46875 
240,3515.46875 
250,3515.46875 
260,3515.46875 
270,3515.46875 
280,3515.46875 
290,3515.46875 
300,3515.46875 
310,3515.46875 
320,3515.46875 
330,3515.46875 
340,3515.46875 
350,3515.46875 
360,3515.46875 
370,3515.46875 
380,3515.46875 
390,3515.46875 
400,3515.46875 
410,3515.46875 
420,3515.46875 
430,3515.46875 
440,3515.46875 
450,3515.46875 
