time,connect,request 
0,0.9,2.1 
10,0.9,7.2 
20,0.9,14.2 
30,0.6,18.2 
40,0.8,21.1 
50,1.2,21.6 
60,1.3,24.6 
70,1.4,28 
80,1.2,32.5 
90,2.4,37.4 
100,1.9,38.3 
110,1.1,45.7 
120,2,49.7 
130,2,56 
140,2.4,56.6 
150,2.3,57.3 
160,1.5,56.1 
170,1.8,58.7 
180,3.2,58.5 
190,2.8,61.2 
200,3.4,67.7 
210,3.7,76.4 
220,3.9,87.5 
230,3.3,96.4 
240,5.8,107 
250,6.3,116.3 
260,6.3,129.3 
270,6.5,146.2 
280,5.7,168.2 
290,6.5,180.6 
300,9.2,182.7 
310,10.6,191.4 
320,8.3,186.4 
330,8.7,184.8 
340,9.9,201 
350,9.3,197.4 
360,13.6,192.5 
370,17.2,199.2 
380,30.6,213 
390,54.1,274.1 
400,99.5,350.7 
410,151.6,440 
420,191.8,512.9 
430,219.1,535.7 
440,239.8,568.9 
450,229.4,546.5 
