time,connect,request 
0,1.305,7.404 
10,1.305,6.851 
20,1.062,5.643 
30,1.062,5.211 
40,1.062,5.211 
50,1.062,5.211 
60,1.062,5.211 
70,1.062,5.211 
80,1.062,5.211 
90,0.82,5.211 
100,0.803,5.211 
110,0.803,5.211 
120,0.803,5.185 
130,0.78,5.185 
140,0.765,5.148 
150,0.765,5.148 
160,0.765,5.148 
170,0.765,5.148 
180,0.741,5.148 
190,0.741,5.148 
200,0.741,5.148 
210,0.741,5.148 
220,0.741,5.082 
230,0.726,4.865 
240,0.726,4.865 
250,0.726,4.865 
260,0.716,4.865 
270,0.716,4.865 
280,0.716,4.865 
290,0.716,4.865 
300,0.716,4.865 
310,0.684,4.865 
320,0.684,4.865 
330,0.681,4.865 
340,0.681,4.865 
350,0.681,4.865 
360,0.676,4.865 
370,0.669,0.348 
380,0.648,0.342 
390,0.565,0.308 
400,0.404,0.297 
410,0.401,0.297 
420,0.401,0.297 
430,0.401,0.297 
440,0.401,0.297 
450,0.401,0.297 
