time,502,200,500,422,400,302 
370,34,16453,,2,20,18051 
380,196,17391,,53,178,18872 
390,647,18290,,184,643,19668 
400,1306,19177,,409,1562,20485 
410,2203,20119,2,731,2995,21288 
420,3404,21073,10,1109,4816,22055 
430,4652,21960,52,1588,6849,22723 
440,6094,22854,118,2070,9075,23302 
450,7455,23752,200,2550,11180,23841 
