time,page 
0,1.6 
10,3.2 
20,7.7 
30,13.4 
40,16.5 
50,21.1 
60,20.7 
70,23.3 
80,19.8 
90,23.6 
100,29.1 
110,32.1 
120,31.7 
130,35.3 
140,33.5 
150,39.5 
160,43.4 
170,43.5 
180,45.5 
190,41.7 
200,48 
210,54 
220,66.4 
230,68.9 
240,72.9 
250,79.5 
260,90.2 
270,104.2 
280,113.9 
290,118.8 
300,123.2 
310,129.2 
320,144.7 
330,152.9 
340,167.8 
350,179 
360,193.9 
370,200.6 
380,206.8 
390,217.4 
400,221.8 
410,233.3 
420,233.4 
430,251.6 
440,263.4 
450,277.3 
460,316.9 
470,326.8 
480,361.8 
490,368.8 
500,387 
510,406.8 
520,401.1 
530,447.8 
540,466.3 
550,462.2 
560,472.9 
570,511.9 
580,549.2 
590,559.7 
600,547.3 
610,593.4 
620,567.1 
630,611.5 
640,608.6 
650,599 
660,588.8 
670,605.9 
680,605.4 
690,620.2 
700,597.1 
710,649.6 
720,584 
730,600.9 
740,607.1 
750,548.6 
760,426.2 
770,311.5 
780,220.9 
790,156.9 
800,152.5 
810,121.1 
820,24.5 
830,1.4 
832,0 
