time,load@tsung_controller@ip-172-31-17-73 
0,0.140625 
10,0.140625 
20,0.140625 
30,0.140625 
40,0.140625 
50,0.140625 
60,0.140625 
70,0.140625 
80,0.140625 
90,0.140625 
100,0.140625 
110,0.140625 
120,0.140625 
130,0.140625 
140,0.140625 
150,0.140625 
160,0.140625 
170,0.1484375 
180,0.1484375 
190,0.1484375 
200,0.1484375 
210,0.1484375 
220,0.1484375 
230,0.1484375 
240,0.1484375 
250,0.1484375 
260,0.16015625 
270,0.28125 
280,0.3203125 
290,0.3203125 
300,0.3203125 
310,0.3203125 
320,0.3203125 
330,0.3203125 
340,0.3203125 
350,0.41015625 
360,0.421875 
370,0.421875 
380,0.421875 
390,0.421875 
400,0.421875 
410,0.6796875 
420,0.73046875 
430,0.76953125 
440,0.890625 
450,0.890625 
460,0.890625 
470,0.890625 
480,1.109375 
490,1.109375 
500,1.109375 
510,1.109375 
520,1.109375 
530,1.109375 
540,1.1484375 
550,1.1484375 
560,1.1484375 
570,1.25 
580,1.28125 
590,1.28125 
600,1.28125 
610,1.28125 
620,1.28125 
630,1.28125 
640,1.28125 
650,1.28125 
660,1.28125 
670,1.28125 
680,1.28125 
690,1.28125 
700,1.28125 
710,1.28125 
720,1.28125 
730,1.28125 
740,1.28125 
750,1.28125 
760,1.28125 
770,1.28125 
780,1.28125 
790,1.28125 
800,1.28125 
810,1.28125 
820,1.28125 
830,1.28125 
