time,page 
0,6.719 
10,6.242 
20,6.242 
30,5.01 
40,5.01 
50,5.01 
60,5.01 
70,5.01 
80,5.01 
90,5.01 
100,5.01 
110,5.01 
120,5.01 
130,5.01 
140,5.01 
150,5.01 
160,5.01 
170,5.01 
180,5.01 
190,5.01 
200,5.01 
210,5.01 
220,5.01 
230,5.01 
240,5.01 
250,5.01 
260,4.922 
270,4.922 
280,4.922 
290,4.922 
300,1.345 
310,1.332 
320,1.146 
330,1.007 
340,0.978 
350,0.978 
360,0.828 
370,0.828 
380,0.828 
390,0.828 
400,0.828 
410,0.828 
420,0.828 
430,0.828 
440,0.828 
450,0.823 
460,0.823 
470,0.823 
480,0.823 
490,0.823 
500,0.823 
510,0.788 
520,0.788 
530,0.788 
540,0.788 
550,0.788 
560,0.77 
570,0.77 
580,0.77 
590,0.77 
600,0.77 
610,0.77 
620,0.77 
630,0.77 
640,0.77 
650,0.77 
660,0.77 
670,0.77 
680,0.77 
690,0.77 
700,0.77 
710,0.77 
720,0.77 
730,0.77 
740,0.77 
750,0.77 
760,0.77 
770,0.77 
780,0.77 
790,0.77 
800,0.77 
810,0.77 
820,0.77 
830,0.77 
832,0.77 
