time,size_sent,size_rcv 
0,2.37890625,79.67109375 
10,22.43671875,336.8734375 
20,51.47890625,2963.62109375 
30,106.71796875,4859.16796875 
40,197.63125,7694.0890625 
50,347.4890625,12161.175 
60,527.80859375,14506.79296875 
70,721.76484375,18405.84765625 
80,914.20625,21924.10703125 
90,1110.196875,25879.43984375 
100,1346.6609375,30520.08359375 
110,1605.67265625,33149.815625 
120,1919.84375,36266.99921875 
130,2254.25,40471.315625 
140,2582.41640625,43711.4625 
150,2866.9,46422.8828125 
160,3128.45,49030.17421875 
170,3412.053125,51947.82734375 
180,3724.084375,55221.43203125 
190,4108.31015625,59343.278125 
200,4601.45546875,64316.88359375 
210,5162.8453125,69990.96875 
220,5724.42890625,75517.25 
230,6313.7546875,81128.98125 
240,6886.06640625,86803.4625 
250,7529.1453125,93610.01796875 
260,8125.6421875,99359.18984375 
270,8708.81640625,105111.64375 
280,9342.86484375,111128.02109375 
290,10082.42109375,117257.05859375 
300,10880.56171875,123243.41171875 
310,11793.19375,130263.75625 
320,12832.7546875,137609.41328125 
330,13996.9171875,144201.578125 
340,15164.5578125,150337.003125 
350,16395.4890625,157013.71640625 
360,17686.603125,164034.18671875 
370,19034.2484375,170830.13359375 
380,20546.58515625,177955.57421875 
390,22152.0078125,184409.84609375 
400,23909.48203125,191630.4015625 
410,25636.34453125,198354.590625 
420,27509.59609375,205566.62578125 
430,29443.75,212426.73046875 
440,31422.84921875,218616.18515625 
450,33396.00625,224835.2984375 
460,35540.63203125,232634.8828125 
470,37801.08125,239863.7171875 
480,40089.47890625,246116.43984375 
490,42369.05703125,253013.9015625 
500,44559.5234375,258657.2203125 
510,46914.2859375,265538.54453125 
520,49418.39921875,272637.05 
530,52017.78359375,279474.30859375 
540,54651.33359375,286853.46484375 
550,57399.68828125,293120.06796875 
560,60225.50078125,299609.79375 
570,63110.059375,306656.5625 
580,66356.71171875,314121.83125 
590,69675.95078125,321999.47734375 
600,73028.9375,328388.84140625 
610,76518.421875,336679.40625 
620,79365.1859375,340627.2875 
630,80138.75390625,341176.9546875 
640,83705.24921875,350281.3640625 
650,88338.0546875,359972.36640625 
660,92882.58125,368856.74609375 
670,97175.8265625,376339.5890625 
680,100831.67890625,383060.9203125 
690,103955.075,388149.278125 
700,107453.60390625,396881.1765625 
710,111485.3984375,407852.19453125 
720,115949.6625,417977.9515625 
730,120298.7859375,427787.49453125 
740,123918.7796875,435529.75625 
750,126275.85703125,439662.5015625 
760,127675.2515625,443126.834375 
770,128351.15625,445538.9375 
780,128576.0671875,446209.29375 
790,128578.8140625,446210.01796875 
800,128779.74375,447490.29921875 
810,128933.690625,448195.26171875 
820,128997.6171875,448488.24609375 
830,129019.48046875,448572.6359375 
840,129022.85859375,448581.6078125 
840,129022.85859375,448581.6078125 
