time,502,200,500,422,400,302 
280,8.5,46.8,,1.1,6.3,46.3 
290,16.9,46.6,,4.3,19.8,48.4 
300,27.7,45.4,,8,35.9,40.1 
310,29.2,49.9,0.1,9.3,45.8,47.1 
320,41.2,56.1,0.5,13.2,60.7,44.3 
330,69.7,48.3,0.6,14.4,86.8,33.8 
340,69.5,45.8,2.1,17.6,97.2,27 
350,64.5,48.6,2.5,22,105.1,32.9 
360,70.4,51.2,3.6,24.7,112.1,32.2 
370,84.9,51.4,3.5,23.4,117.5,29.7 
380,103.8,50.3,4.8,21.9,135.6,33.7 
390,123.7,45.6,4.5,22.4,162.3,25.5 
400,128.2,50.9,4.6,29.5,187.2,26.3 
410,134.4,46.4,4.3,29,191,21.5 
420,140.1,48.8,9.4,33.7,208,26.5 
430,164.6,46.8,6.7,28.6,214,21.7 
440,175.8,41.6,7.5,30.5,220.7,21.7 
450,180.2,42.2,6.3,27.9,229,19 
460,180.5,53.7,6.9,33.8,250.4,23.6 
470,198.2,49.6,6.9,35.2,271.1,20.3 
480,217.7,40.6,8.6,31.3,273.8,18.5 
490,208.3,46,9,34.1,274,18.2 
500,227.1,36.2,5.9,24.5,265.7,15 
510,231.5,47.3,9.3,30.5,296.1,14.9 
520,238.1,46.6,8.4,36.3,318,17.2 
530,256.6,44.2,8.8,35,325.9,15.7 
540,264.8,46.3,9.3,36.1,333,17.6 
550,298.5,39.6,9.5,30.5,349.5,15.3 
560,304.4,40.8,9.3,31.7,365.1,15.3 
570,310.7,45.5,8.1,31.6,382,14 
580,356.1,49.6,8.4,32.1,436.3,12.9 
590,353,52.3,10.3,37.9,444.1,13.4 
600,389,37.6,9.3,29,453.6,9.2 
610,383.8,55.6,12.8,40.7,476.4,10.6 
620,369.2,18.4,6.1,14.4,378.5,3.8 
630,141.5,0,0.2,0.1,87.5,0.1 
640,426.2,62.8,9.3,41.6,560.9,5.8 
650,493.5,59.1,11.6,60.4,703.5,10.3 
660,479.2,50,13.8,63.5,675.7,9 
670,529.7,40.1,20,39.6,567.5,5.9 
680,449.9,38.4,15.6,33.9,475.6,6.2 
690,415.8,28.2,8.6,23.6,430.7,3.7 
700,408.1,60.1,12,44,506.6,6.9 
710,414,78,16.6,63.8,585.4,8.1 
720,439.4,68.8,18.3,65,639,5.5 
730,398.9,62.4,21.3,64.5,626.7,4.5 
740,327.2,47,20.4,58.8,497.9,3 
750,241.8,21.6,16.9,31.1,286.6,1 
760,108.2,19.5,22.3,35.8,148.6,0.5 
770,37.5,14,19.8,29.2,67.3,0.7 
780,0,4,7,9.4,15.8,0.3 
790,0,0,0,0,0.3,0 
800,3.4,7.2,13.3,19,21.5,0.6 
810,0,4.8,6.1,8.3,12.2,1.5 
820,0,1.9,2.1,3.8,6.5,0.2 
830,0,0.4,1.1,1.5,1.6,0 
840,0,0,0.4,0.2,0,0 
840,0,0,0,0,0,0 
