time,session 
40,43133.498 
50,40257.1435 
60,58156.166666666664 
70,46233.911571428565 
80,48475.61392307693 
90,55408.658111111115 
100,59316.044285714284 
110,56063.66509090909 
120,50733.39311111111 
130,54781.64926315789 
140,48434.21953333333 
150,50197.50313043479 
160,51323.81011111111 
170,48303.38453846154 
180,45074.690714285716 
190,48691.19326666666 
200,48075.461 
210,50493.232466666675 
220,51891.72833333334 
230,54494.24895 
240,53470.600875 
250,61959.713749999995 
260,68301.60503571431 
270,71182.83527272729 
280,79240.96870833331 
290,79310.0013043478 
300,83392.2456 
310,86895.68833333337 
320,82030.19091666666 
330,77147.99171212119 
340,78869.2826703297 
350,77351.30783544302 
360,72178.72000000002 
370,67585.95869999994 
380,69430.22474468086 
390,65699.4425752213 
400,67258.47582075474 
410,63662.79053191491 
420,62944.171333333325 
430,61443.86321804513 
440,63052.45443169396 
450,61811.239584337345 
460,59223.238 
470,58772.58356024097 
480,60822.94942783506 
490,59324.84773958335 
500,57602.834360000015 
510,58339.95538999998 
520,60177.84684864867 
530,57261.48318552035 
540,58522.55031188119 
550,57620.321330543935 
560,57072.60057661288 
570,56096.0158 
580,58296.53501145037 
590,55539.65162545452 
600,55089.653670886095 
610,54643.73719463087 
620,55646.42040333331 
630,60782.3897368421 
640,66585.80912048194 
650,66984.85263508774 
660,68645.99255522375 
670,62989.564267828835 
680,59464.318281893015 
690,58322.14934770889 
700,59750.39124252492 
710,56905.421848708495 
720,53117.56417307691 
730,54008.93409141272 
740,54998.2445073892 
750,54978.86401162792 
760,57111.41533033031 
770,63323.85567521366 
780,67283.09215000001 
790,0 
800,92952.38597540984 
810,103322.00524444446 
820,115881.73488235296 
830,120468.902875 
840,125460.50899999999 
840,0 
